종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
005745,크라운해태홀딩스우,"12,900","0","0.00","12,900","12,800","3,704","47,523,750","12,950","13,100","12,700","500",원(KRW),"600,726","7,749,365,400",
020120,키다리스튜디오,"9,580","280","3.01","9,580","9,570","298,673","2,908,814,300","9,470","10,000","9,190","500",원(KRW),"18,505,691","177,284,519,780",
039490,키움증권,"131,500","-2,500","1.87","131,500","131,000","107,100","14,005,664,000","131,000","132,500","129,000","5,000",원(KRW),"22,772,895","2,994,635,692,500",
012170,키위미디어그룹,"1,485","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"37,011,498","54,962,074,530",
014580,태경비케이,"3,935","-15","0.38","3,935","3,930","277,358","1,098,800,815","4,010","4,030","3,915","500",원(KRW),"27,583,100","108,539,498,500",
015890,태경산업,"6,190","-190","2.98","6,190","6,180","207,656","1,286,951,300","6,260","6,280","6,120","500",원(KRW),"29,228,750","180,925,962,500",
006890,태경케미컬,"16,950","-150","0.88","16,950","16,900","578,768","9,792,629,750","17,150","17,350","16,350","500",원(KRW),"11,600,000","196,620,000,000",
003240,태광산업,"774,000","4,000","0.52","775,000","773,000","1,014","781,807,000","779,000","779,000","763,000","5,000",원(KRW),"1,113,400","861,771,600,000",
011280,태림포장,"6,770","250","3.83","6,780","6,770","5,826,611","40,223,439,810","6,740","7,140","6,650","500",원(KRW),"70,805,940","479,356,213,800",
004100,태양금속,"1,160","-10","0.85","1,165","1,160","121,532","141,088,940","1,180","1,180","1,150","500",원(KRW),"36,700,000","42,572,000,000",
004105,태양금속우,"3,220","-130","3.88","3,225","3,215","36,310","117,234,415","3,220","3,250","3,220","500",원(KRW),"3,300,000","10,626,000,000",
009410,태영건설,"11,500","-200","1.71","11,550","11,500","191,402","2,206,308,400","11,600","11,750","11,250","500",원(KRW),"38,899,098","447,339,627,000",
009415,태영건설우,"13,650","-650","4.55","13,750","13,650","62,555","871,951,450","14,500","14,650","13,600","500",원(KRW),"1,302,142","17,774,238,300",
001420,태원물산,"3,915","-85","2.13","3,915","3,900","20,960","82,109,415","3,955","3,970","3,900","500",원(KRW),"7,600,000","29,754,000,000",
007980,태평양물산,"1,935","-40","2.03","1,935","1,930","622,770","1,204,191,490","1,980","1,995","1,910","500",원(KRW),"48,149,587","93,169,450,845",
055490,테이팩스,"36,050","-600","1.64","36,100","36,050","15,410","559,247,500","36,700","37,000","36,000","500",원(KRW),"4,717,650","170,071,282,500",
078000,텔코웨어,"12,100","-250","2.02","12,150","12,100","21,676","263,582,250","12,300","12,300","12,100","500",원(KRW),"9,702,706","117,402,742,600",
214420,토니모리,"9,250","-140","1.49","9,250","9,220","46,978","433,115,150","9,320","9,320","9,180","200",원(KRW),"17,640,000","163,170,000,000",
019180,티에이치엔,"2,480","-60","2.36","2,480","2,475","102,234","254,519,790","2,525","2,535","2,470","500",원(KRW),"18,000,000","44,640,000,000",
363280,티와이홀딩스,"23,700","-200","0.84","23,800","23,700","78,406","1,853,504,800","23,950","23,950","23,450","500",원(KRW),"37,500,902","888,771,377,400",
36328K,티와이홀딩스우,"25,500","-400","1.54","25,500","25,450","9,221","236,161,850","26,050","26,050","25,400","500",원(KRW),"1,255,338","32,011,119,000",
091810,티웨이항공,"2,555","-60","2.29","2,560","2,555","609,717","1,550,324,900","2,595","2,595","2,510","500",원(KRW),"110,330,279","281,893,862,845",
004870,티웨이홀딩스,"1,075","-30","2.71","1,075","1,070","88,992","96,184,230","1,095","1,105","1,070","500",원(KRW),"76,680,856","82,431,920,200",
005690,파미셀,"21,250","600","2.91","21,300","21,250","1,113,495","23,476,718,600","20,900","21,400","20,650","500",원(KRW),"59,958,950","1,274,127,687,500",
036580,팜스코,"4,515","-15","0.33","4,520","4,515","53,796","244,090,325","4,560","4,570","4,490","500",원(KRW),"36,727,943","165,826,662,645",
028670,팬오션,"4,130","-70","1.67","4,130","4,125","1,029,909","4,266,298,945","4,190","4,190","4,115","1,000",원(KRW),"534,569,512","2,207,772,084,560",
010820,퍼스텍,"2,120","-15","0.70","2,125","2,110","100,816","213,510,755","2,135","2,135","2,105","500",원(KRW),"48,061,460","101,890,295,200",
016800,퍼시스,"29,600","150","0.51","29,750","29,550","1,103","32,607,850","29,600","29,900","29,500","1,000",원(KRW),"11,500,000","340,400,000,000",
001020,페이퍼코리아,"2,540","10","0.40","2,550","2,540","737,513","1,932,157,280","2,620","2,700","2,510","500",원(KRW),"35,166,280","89,322,351,200",
090080,평화산업,"1,145","-5","0.43","1,150","1,145","71,959","82,927,810","1,160","1,160","1,145","500",원(KRW),"54,902,259","62,863,086,555",
010770,평화홀딩스,"3,320","5","0.15","3,320","3,300","4,896","16,176,035","3,335","3,335","3,285","500",원(KRW),"14,625,466","48,556,547,120",
058430,포스코강판,"16,850","-300","1.75","16,950","16,900","41,562","707,948,500","17,250","17,300","16,850","5,000",원(KRW),"6,000,000","101,100,000,000",
047050,포스코인터내셔널,"15,050","-300","1.95","15,100","15,050","720,223","10,983,074,450","15,500","15,550","15,000","5,000",원(KRW),"123,375,149","1,856,795,992,450",
003670,포스코케미칼,"103,500","-3,000","2.82","103,500","103,000","336,464","34,695,680,500","103,500","104,500","102,000","500",원(KRW),"60,988,220","6,312,280,770,000",
007630,폴루스바이오팜,"1,225","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"44,311,712","54,281,847,200",
017810,풀무원,"17,050","1,050","6.56","17,100","17,050","499,603","8,409,742,600","16,100","17,200","16,000","500",원(KRW),"38,120,539","649,955,189,950",
103140,풍산,"28,550","-750","2.56","28,600","28,550","259,041","7,397,137,500","29,200","29,200","28,300","5,000",원(KRW),"28,024,278","800,093,136,900",
005810,풍산홀딩스,"27,750","-600","2.12","27,850","27,750","15,319","427,385,150","28,100","28,400","27,700","5,000",원(KRW),"7,835,167","217,425,884,250",
033180,필룩스,"4,655","-135","2.82","4,655","4,635","2,442,325","11,374,250,990","4,800","4,835","4,570","500",원(KRW),"90,043,128","419,150,760,840",
086790,하나금융지주,"36,150","0","0.00","36,150","36,100","698,419","25,167,561,550","36,100","36,200","35,700","5,000",원(KRW),"300,242,062","10,853,750,541,300",
293480,하나제약,"26,000","450","1.76","26,000","25,950","151,974","3,931,379,350","25,600","26,300","25,350","500",원(KRW),"16,200,000","421,200,000,000",
039130,하나투어,"56,200","-2,600","4.42","56,300","56,200","196,155","11,119,625,800","57,800","57,800","55,500","500",원(KRW),"13,939,185","783,382,197,000",
172580,하이골드12호,"1,995","35","1.79","1,995","1,965","9,047","17,942,860","2,000","2,090","1,950","5,000",원(KRW),"13,044,500","26,023,777,500",
153360,하이골드3호,"1,250","-5","0.40","1,250","1,245","11,388","14,235,000","1,250","1,250","1,250","5,000",원(KRW),"16,149,790","20,187,237,500",
071090,하이스틸,"19,000","-250","1.30","19,000","18,950","2,854","54,327,500","19,250","19,300","18,900","5,000",원(KRW),"1,999,944","37,998,936,000",
019490,하이트론,"3,740","265","7.63","3,740","3,715","313,145","1,154,896,535","3,520","3,875","3,475","2,500",원(KRW),"5,610,234","20,982,275,160",
000080,하이트진로,"32,150","-550","1.68","32,200","32,150","192,432","6,194,658,950","32,600","32,600","32,050","5,000",원(KRW),"70,133,611","2,254,795,593,650",
000087,하이트진로2우B,"20,850","-200","0.95","20,850","20,800","611","12,781,000","21,150","21,150","20,800","5,000",원(KRW),"1,130,138","23,563,377,300",
000140,하이트진로홀딩스,"15,500","-450","2.82","15,550","15,500","9,932","154,058,850","15,800","15,900","15,350","5,000",원(KRW),"23,206,765","359,704,857,500",
000145,하이트진로홀딩스우,"14,950","-400","2.61","15,000","14,950","145","2,171,750","15,350","15,350","14,950","5,000",원(KRW),"470,810","7,038,609,500",
152550,한국ANKOR유전,"1,640","5","0.31","1,640","1,635","3,500","5,725,000","1,635","1,640","1,635","0",원(KRW),"70,020,000","114,832,800,000",
036460,한국가스공사,"30,350","-550","1.78","30,350","30,300","302,324","9,230,953,300","31,050","31,100","30,150","5,000",원(KRW),"92,313,000","2,801,699,550,000",
005430,한국공항,"39,150","-750","1.88","39,150","39,100","19,207","750,114,900","39,500","39,500","38,800","5,000",원(KRW),"3,166,355","123,962,798,250",
071050,한국금융지주,"78,200","-800","1.01","78,200","78,100","131,103","10,232,789,000","78,800","78,800","77,600","5,000",원(KRW),"55,725,992","4,357,772,574,400",
071055,한국금융지주우,"65,200","-500","0.76","65,300","65,200","32,837","2,132,404,500","65,400","65,400","64,400","5,000",원(KRW),"5,858,251","381,957,965,200",
010040,한국내화,"3,520","30","0.86","3,525","3,520","191,413","675,357,255","3,500","3,570","3,490","500",원(KRW),"22,863,632","80,479,984,640",
025540,한국단자,"53,200","-500","0.93","53,300","53,200","14,907","792,279,600","54,000","54,000","52,900","500",원(KRW),"10,415,000","554,078,000,000",
004090,한국석유,"97,100","-700","0.72","97,300","97,000","644","62,438,400","98,700","98,700","96,600","5,000",원(KRW),"655,200","63,619,920,000",
002200,한국수출포장,"22,200","0","0.00","22,250","22,200","19,527","438,188,400","22,250","22,650","22,200","5,000",원(KRW),"4,000,000","88,800,000,000",
002960,한국쉘석유,"271,500","2,000","0.74","271,500","271,000","2,629","711,901,500","269,000","272,000","269,000","5,000",원(KRW),"1,300,000","352,950,000,000",
123890,한국자산신탁,"4,200","30","0.72","4,205","4,200","239,338","1,001,877,780","4,170","4,215","4,130","500",원(KRW),"123,977,752","520,706,558,400",
015760,한국전력,"24,000","200","0.84","24,000","23,950","3,832,016","91,568,450,000","23,900","24,300","23,400","5,000",원(KRW),"641,964,077","15,407,137,848,000",
006200,한국전자홀딩스,"926","-10","1.07","926","923","180,270","167,056,197","936","940","916","500",원(KRW),"46,803,136","43,339,703,936",
009540,한국조선해양,"112,000","2,500","2.28","112,000","111,500","414,359","46,118,018,000","109,500","114,000","108,000","5,000",원(KRW),"70,773,116","7,926,588,992,000",
023350,한국종합기술,"4,375","15","0.34","4,395","4,375","38,011","166,433,035","4,380","4,415","4,355","500",원(KRW),"10,950,000","47,906,250,000",
025890,한국주강,"1,575","0","0.00","1,575","1,565","15,659","24,439,185","1,575","1,575","1,555","500",원(KRW),"11,309,259","17,812,082,925",
000970,한국주철관,"8,270","-40","0.48","8,270","8,260","39,419","325,706,130","8,340","8,340","8,210","500",원(KRW),"22,800,500","188,560,135,000",
104700,한국철강,"6,700","-100","1.47","6,700","6,690","91,971","615,190,220","6,740","6,740","6,630","1,000",원(KRW),"46,050,000","308,535,000,000",
017960,한국카본,"13,100","-150","1.13","13,100","13,050","440,103","5,801,564,800","13,350","13,400","13,000","500",원(KRW),"43,960,757","575,885,916,700",
161890,한국콜마,"45,950","-650","1.39","45,950","45,900","95,524","4,386,057,050","46,300","46,350","45,600","500",원(KRW),"22,881,180","1,051,390,221,000",
024720,한국콜마홀딩스,"25,800","-750","2.82","25,800","25,750","41,653","1,078,019,600","26,300","26,450","25,700","500",원(KRW),"18,576,719","479,279,350,200",
161390,한국타이어앤테크놀로지,"38,350","-1,200","3.03","38,400","38,350","124,687","4,812,409,400","39,950","39,950","38,000","500",원(KRW),"123,875,069","4,750,608,896,150",
000240,한국테크놀로지그룹,"15,650","-50","0.32","15,650","15,600","164,346","2,543,400,050","15,650","15,650","15,350","500",원(KRW),"93,020,173","1,455,765,707,450",
034830,한국토지신탁,"2,115","70","3.42","2,115","2,110","3,834,098","7,965,278,370","2,020","2,135","1,985","1,000",원(KRW),"252,489,230","534,014,721,450",
007280,한국특수형강,"1,995","-30","1.48","2,000","1,990","79,583","159,065,435","2,005","2,035","1,980","500",원(KRW),"53,242,476","106,218,739,620",
168490,한국패러랠,"1,895","5","0.26","1,905","1,895","34,143","64,701,435","1,910","1,910","1,895","0",원(KRW),"80,020,000","151,637,900,000",
010100,한국프랜지,"2,670","-50","1.84","2,670","2,665","1,078,239","2,953,130,795","2,720","2,825","2,630","1,000",원(KRW),"30,450,420","81,302,621,400",
047810,한국항공우주,"24,600","-500","1.99","24,650","24,600","456,763","11,283,710,750","25,100","25,100","24,400","5,000",원(KRW),"97,475,107","2,397,887,632,200",
123690,한국화장품,"13,150","-250","1.87","13,150","13,100","83,679","1,093,696,500","13,250","13,250","13,000","500",원(KRW),"16,068,000","211,294,200,000",
003350,한국화장품제조,"38,050","-800","2.06","38,150","38,050","24,681","940,987,600","38,450","38,850","38,000","500",원(KRW),"4,532,000","172,442,600,000",
011500,한농화성,"8,090","-320","3.80","8,090","8,080","253,082","2,080,875,160","8,420","8,500","8,010","500",원(KRW),"15,637,042","126,503,669,780",
002390,한독,"33,650","1,200","3.70","33,700","33,650","202,582","6,776,085,250","33,500","33,900","33,050","500",원(KRW),"13,763,533","463,142,885,450",
014790,한라,"5,030","-260","4.91","5,040","5,030","463,751","2,359,196,370","5,260","5,270","5,010","5,000",원(KRW),"38,874,942","195,540,958,260",
060980,한라홀딩스,"38,350","-400","1.03","38,400","38,350","12,855","493,977,900","38,400","38,750","38,300","5,000",원(KRW),"10,472,070","401,603,884,500",
053690,한미글로벌,"10,050","-200","1.95","10,100","10,050","97,700","981,760,220","10,050","10,200","9,970","500",원(KRW),"10,957,550","110,123,377,500",
042700,한미반도체,"14,000","-50","0.36","14,050","14,000","255,016","3,575,582,600","14,050","14,200","13,800","200",원(KRW),"51,501,501","721,021,014,000",
008930,한미사이언스,"75,200","-700","0.92","75,300","75,200","228,520","17,208,791,700","75,900","77,400","73,700","500",원(KRW),"66,011,149","4,964,038,404,800",
128940,한미약품,"349,000","-6,000","1.69","349,000","348,500","45,367","15,873,558,000","352,000","354,500","346,500","2,500",원(KRW),"11,843,029","4,133,217,121,000",
009240,한샘,"100,000","600","0.60","100,500","100,000","67,192","6,748,649,500","99,600","101,500","99,500","1,000",원(KRW),"23,533,928","2,353,392,800,000",
020000,한섬,"29,900","-650","2.13","29,900","29,850","52,377","1,563,309,150","30,450","30,450","29,650","500",원(KRW),"24,630,000","736,437,000,000",
003680,한성기업,"8,990","60","0.67","9,000","8,970","50,985","456,615,320","9,000","9,000","8,860","5,000",원(KRW),"6,209,515","55,823,539,850",
105630,한세실업,"16,900","-300","1.74","16,950","16,900","112,416","1,905,972,050","17,100","17,200","16,800","500",원(KRW),"40,000,000","676,000,000,000",
069640,한세엠케이,"3,575","40","1.13","3,575","3,570","23,655","82,761,135","3,535","3,580","3,460","500",원(KRW),"12,909,322","46,150,826,150",
016450,한세예스24홀딩스,"8,570","-530","5.82","8,610","8,590","446,565","3,869,176,330","9,090","9,100","8,440","500",원(KRW),"40,000,000","342,800,000,000",
010420,한솔PNS,"1,660","-10","0.60","1,660","1,650","38,664","63,866,900","1,670","1,670","1,640","500",원(KRW),"20,493,012","34,018,399,920",
009180,한솔로지스틱스,"2,360","-5","0.21","2,360","2,355","202,614","481,046,320","2,365","2,405","2,355","500",원(KRW),"27,477,425","64,846,723,000",
213500,한솔제지,"13,900","0","0.00","13,950","13,900","140,360","1,965,923,300","13,900","14,150","13,850","5,000",원(KRW),"23,800,576","330,828,006,400",
014680,한솔케미칼,"163,500","1,500","0.93","164,000","163,500","28,634","4,657,165,000","162,000","164,000","161,000","5,000",원(KRW),"11,295,195","1,846,764,382,500",
004710,한솔테크닉스,"9,260","-180","1.91","9,260","9,250","295,129","2,732,538,040","9,410","9,420","9,160","5,000",원(KRW),"32,109,878","297,337,470,280",
004150,한솔홀딩스,"3,620","-20","0.55","3,630","3,620","258,347","944,584,855","3,680","3,700","3,615","1,000",원(KRW),"42,008,577","152,071,048,740",
025750,한솔홈데코,"2,295","85","3.85","2,295","2,290","10,157,425","23,029,473,230","2,240","2,305","2,205","1,000",원(KRW),"80,565,149","184,897,016,955",
004960,한신공영,"16,850","50","0.30","16,950","16,850","60,790","1,027,699,500","16,900","17,200","16,600","5,000",원(KRW),"11,570,702","194,966,328,700",
011700,한신기계,"1,650","-10","0.60","1,655","1,650","75,959","125,255,565","1,660","1,660","1,640","500",원(KRW),"32,446,151","53,536,149,150",
001750,한양증권,"9,620","-130","1.33","9,620","9,610","27,945","268,730,740","9,690","9,690","9,580","5,000",원(KRW),"12,728,534","122,448,497,080",
001755,한양증권우,"17,250","-150","0.86","17,300","17,200","1,433","24,879,050","17,400","17,400","17,250","5,000",원(KRW),"525,000","9,056,250,000",
018880,한온시스템,"15,800","50","0.32","15,850","15,800","325,348","5,100,134,150","15,750","15,900","15,500","100",원(KRW),"533,800,000","8,434,040,000,000",
009420,한올바이오파마,"37,700","2,550","7.25","37,750","37,700","748,584","27,789,242,650","35,800","38,400","35,150","500",원(KRW),"52,240,638","1,969,472,052,600",
014130,한익스프레스,"8,760","490","5.93","8,770","8,750","5,155,789","46,061,975,330","8,430","9,250","8,360","500",원(KRW),"12,000,000","105,120,000,000",
300720,한일시멘트,"109,000","-2,500","2.24","109,000","108,500","2,397","260,839,500","111,500","112,000","107,000","5,000",원(KRW),"6,926,154","754,950,786,000",
002220,한일철강,"1,840","-20","1.08","1,845","1,840","20,609","38,141,960","1,860","1,870","1,840","500",원(KRW),"23,681,873","43,574,646,320",
006390,한일현대시멘트,"29,350","-500","1.68","29,400","29,350","29,026","851,158,350","30,000","30,000","28,900","5,000",원(KRW),"16,821,290","493,704,861,500",
003300,한일홀딩스,"11,450","-50","0.43","11,450","11,250","23,463","266,281,900","11,300","12,000","11,000","1,000",원(KRW),"28,815,780","329,940,681,000",
051600,한전KPS,"30,150","-200","0.66","30,150","30,100","122,831","3,698,894,750","30,100","30,250","29,950","200",원(KRW),"45,000,000","1,356,750,000,000",
052690,한전기술,"17,000","-100","0.58","17,000","16,950","49,417","839,196,950","17,050","17,150","16,800","200",원(KRW),"38,220,000","649,740,000,000",
130660,한전산업,"4,140","140","3.50","4,140","4,130","255,581","1,055,395,350","4,000","4,180","4,000","500",원(KRW),"32,600,000","134,964,000,000",
002320,한진,"47,350","50","0.11","47,400","47,300","103,909","4,953,652,550","47,400","48,200","47,250","5,000",원(KRW),"14,947,628","707,770,185,800",
097230,한진중공업,"9,230","240","2.67","9,250","9,230","344,008","3,136,017,790","9,110","9,320","8,890","5,000",원(KRW),"83,274,281","768,621,613,630",
003480,한진중공업홀딩스,"4,090","5","0.12","4,090","4,085","21,018","85,966,925","4,055","4,140","4,055","5,000",원(KRW),"29,529,812","120,776,931,080",
180640,한진칼,"64,600","-1,200","1.82","64,700","64,600","127,876","8,310,982,800","65,900","65,900","64,400","2,500",원(KRW),"59,200,061","3,824,323,940,600",
18064K,한진칼우,"50,200","-400","0.79","50,200","50,100","5,143","257,556,500","50,900","50,900","49,950","2,500",원(KRW),"536,766","26,945,653,200",
005110,한창,"1,400","5","0.36","1,405","1,400","619,886","861,336,945","1,395","1,410","1,365","500",원(KRW),"66,790,269","93,506,376,600",
009460,한창제지,"2,375","45","1.93","2,375","2,370","2,593,679","6,202,927,430","2,360","2,440","2,350","500",원(KRW),"59,667,486","141,710,279,250",
000880,한화,"26,550","0","0.00","26,600","26,550","299,170","7,979,105,600","26,600","26,900","26,400","5,000",원(KRW),"74,958,735","1,990,154,414,250",
00088K,한화3우B,"14,050","0","0.00","14,050","14,000","32,946","462,042,700","13,950","14,100","13,950","5,000",원(KRW),"22,472,000","315,731,600,000",
088350,한화생명,"2,520","180","7.69","2,520","2,515","15,527,871","38,126,323,850","2,345","2,540","2,300","5,000",원(KRW),"868,530,000","2,188,695,600,000",
000370,한화손해보험,"4,295","185","4.50","4,295","4,290","2,033,670","8,602,696,575","4,170","4,355","4,075","5,000",원(KRW),"116,738,915","501,393,639,925",
009830,한화솔루션,"45,850","-450","0.97","45,850","45,800","830,701","37,983,002,100","46,400","46,450","45,500","5,000",원(KRW),"159,864,497","7,329,787,187,450",
009835,한화솔루션우,"67,100","-1,300","1.90","67,100","66,900","21,969","1,461,731,400","67,700","67,800","66,100","5,000",원(KRW),"1,123,737","75,402,752,700",
272210,한화시스템,"13,550","50","0.37","13,600","13,550","578,046","7,769,707,150","13,400","13,700","13,100","5,000",원(KRW),"110,230,389","1,493,621,770,950",
012450,한화에어로스페이스,"27,050","-100","0.37","27,100","27,050","130,823","3,536,725,250","27,150","27,200","26,900","5,000",원(KRW),"50,630,000","1,369,541,500,000",
000885,한화우,"46,300","-200","0.43","46,350","46,300","757","35,112,000","46,500","46,500","46,300","5,000",원(KRW),"479,294","22,191,312,200",
003530,한화투자증권,"2,195","-15","0.68","2,205","2,195","663,612","1,464,991,910","2,220","2,235","2,185","5,000",원(KRW),"214,547,775","470,932,366,125",
003535,한화투자증권우,"3,675","-35","0.94","3,675","3,670","25,054","92,244,855","3,705","3,705","3,675","5,000",원(KRW),"4,800,000","17,640,000,000",
195870,해성디에스,"19,500","-150","0.76","19,550","19,500","48,142","938,492,050","19,450","19,650","19,400","5,000",원(KRW),"17,000,000","331,500,000,000",
101530,해태제과식품,"8,300","140","1.72","8,310","8,300","38,358","317,255,840","8,190","8,330","8,190","500",원(KRW),"29,116,822","241,669,622,600",
143210,핸즈코퍼레이션,"7,470","-110","1.45","7,490","7,470","48,851","366,526,040","7,630","7,630","7,440","500",원(KRW),"21,863,268","163,318,611,960",
000720,현대건설,"38,250","-650","1.67","38,250","38,200","899,395","34,459,841,500","39,150","39,150","37,850","5,000",원(KRW),"111,355,765","4,259,358,011,250",
267270,현대건설기계,"34,750","-1,250","3.47","34,800","34,750","266,777","9,419,477,250","36,000","36,300","34,600","5,000",원(KRW),"19,700,793","684,602,556,750",
000725,현대건설우,"183,000","-2,500","1.35","183,000","182,500","619","113,181,000","182,500","183,000","182,500","5,000",원(KRW),"98,856","18,090,648,000",
005440,현대그린푸드,"8,560","260","3.13","8,570","8,560","1,428,498","12,202,219,110","8,310","8,650","8,300","500",원(KRW),"97,704,482","836,350,365,920",
086280,현대글로비스,"190,500","3,000","1.60","190,500","190,000","322,080","61,264,358,500","189,500","194,000","186,000","500",원(KRW),"37,500,000","7,143,750,000,000",
064350,현대로템,"16,300","0","0.00","16,300","16,250","1,552,013","25,471,057,600","16,450","16,650","16,150","5,000",원(KRW),"109,142,293","1,779,019,375,900",
079430,현대리바트,"15,400","-350","2.22","15,450","15,400","175,886","2,724,927,800","15,800","15,800","15,200","1,000",원(KRW),"20,535,282","316,243,342,800",
012330,현대모비스,"259,500","16,500","6.79","260,000","259,500","809,560","205,405,792,000","245,000","261,000","243,000","5,000",원(KRW),"95,054,694","24,666,693,093,000",
010620,현대미포조선,"52,300","800","1.55","52,400","52,300","546,678","28,603,936,700","52,200","53,600","50,600","5,000",원(KRW),"39,942,149","2,088,974,392,700",
069960,현대백화점,"71,500","-1,800","2.46","71,600","71,500","245,511","17,553,427,600","71,500","72,300","70,900","5,000",원(KRW),"23,402,441","1,673,274,531,500",
004560,현대비앤지스틸,"9,770","-190","1.91","9,800","9,770","45,465","447,848,540","10,000","10,050","9,750","5,000",원(KRW),"15,078,811","147,319,983,470",
004565,현대비앤지스틸우,"68,000","-300","0.44","68,300","68,000","244","16,593,800","68,100","68,100","68,000","5,000",원(KRW),"109,852","7,469,936,000",
011760,현대상사,"16,100","-200","1.23","16,100","16,050","88,519","1,435,890,600","16,300","16,500","16,000","5,000",원(KRW),"13,228,966","212,986,352,600",
004310,현대약품,"6,420","30","0.47","6,430","6,420","316,760","2,026,846,630","6,410","6,440","6,340","500",원(KRW),"32,000,000","205,440,000,000",
322000,현대에너지솔루션,"37,250","-650","1.72","37,250","37,200","62,462","2,336,094,150","37,800","37,900","37,100","5,000",원(KRW),"11,200,000","417,200,000,000",
017800,현대엘리베이,"41,500","-450","1.07","41,550","41,500","184,145","7,630,487,250","42,050","42,050","41,100","5,000",원(KRW),"40,815,191","1,693,830,426,500",
307950,현대오토에버,"109,500","7,500","7.35","110,000","109,500","792,063","89,720,941,500","111,000","122,000","106,000","500",원(KRW),"21,000,000","2,299,500,000,000",
011210,현대위아,"49,050","-250","0.51","49,050","49,000","93,347","4,572,223,400","49,300","49,500","48,600","5,000",원(KRW),"27,195,083","1,333,918,821,150",
267260,현대일렉트릭,"15,950","-350","2.15","15,950","15,900","113,804","1,815,351,250","16,150","16,250","15,800","5,000",원(KRW),"36,047,135","574,951,803,250",
004020,현대제철,"40,250","-850","2.07","40,250","40,200","810,073","32,751,895,050","40,500","41,250","39,800","5,000",원(KRW),"133,445,785","5,371,192,846,250",
267250,현대중공업지주,"300,000","3,500","1.18","300,000","299,500","57,794","17,329,004,000","298,000","305,000","292,500","5,000",원(KRW),"15,798,617","4,739,585,100,000",
005380,현대차,"190,000","0","0.00","190,000","189,500","793,176","149,984,182,500","190,500","191,000","187,000","5,000",원(KRW),"213,668,187","40,596,955,530,000",
005387,현대차2우B,"90,700","-100","0.11","90,800","90,700","55,568","5,053,255,400","91,400","91,400","90,600","5,000",원(KRW),"36,485,451","3,309,230,405,700",
005389,현대차3우B,"86,300","800","0.94","86,300","86,200","14,393","1,240,165,200","85,500","86,900","85,300","5,000",원(KRW),"2,428,735","209,599,830,500",
005385,현대차우,"87,800","100","0.11","87,800","87,700","60,783","5,342,390,300","88,100","88,300","87,500","5,000",원(KRW),"24,356,685","2,138,516,943,000",
001500,현대차증권,"12,900","-100","0.77","12,950","12,900","56,418","727,884,600","12,900","13,000","12,850","5,000",원(KRW),"29,337,111","378,448,731,900",
227840,현대코퍼레이션홀딩스,"11,650","-300","2.51","11,700","11,650","25,964","305,447,550","11,800","11,900","11,650","5,000",원(KRW),"9,100,836","106,024,739,400",
126560,현대퓨처넷,"3,225","-5","0.15","3,225","3,220","82,134","264,363,800","3,220","3,235","3,200","500",원(KRW),"112,876,596","364,027,022,100",
001450,현대해상,"23,600","600","2.61","23,650","23,600","592,007","13,953,826,650","23,150","23,800","23,000","500",원(KRW),"89,400,000","2,109,840,000,000",
057050,현대홈쇼핑,"83,900","900","1.08","83,900","83,800","44,747","3,767,331,800","83,000","85,000","83,000","5,000",원(KRW),"12,000,000","1,006,800,000,000",
093240,형지엘리트,"2,865","-40","1.38","2,875","2,865","335,036","963,269,605","2,900","2,905","2,850","500",원(KRW),"31,154,798","89,258,496,270",
003010,혜인,"5,350","-100","1.83","5,350","5,340","71,323","382,514,540","5,450","5,450","5,330","500",원(KRW),"12,712,747","68,013,196,450",
111110,호전실업,"10,150","-500","4.69","10,150","10,100","153,703","1,558,585,820","10,350","10,600","9,990","500",원(KRW),"8,000,000","81,200,000,000",
008770,호텔신라,"82,800","-2,200","2.59","82,900","82,800","612,143","50,694,378,100","83,200","83,500","82,300","5,000",원(KRW),"39,248,121","3,249,744,418,800",
008775,호텔신라우,"79,600","-1,300","1.61","79,800","79,600","9,571","763,630,300","80,800","80,800","79,300","5,000",원(KRW),"751,879","59,849,568,400",
002460,화성산업,"12,900","-350","2.64","12,900","12,850","96,181","1,241,789,100","13,100","13,150","12,750","5,000",원(KRW),"12,450,800","160,615,320,000",
013520,화승알앤에이,"2,120","0","0.00","2,120","2,115","119,261","251,722,790","2,120","2,135","2,080","500",원(KRW),"69,044,875","146,375,135,000",
241590,화승엔터프라이즈,"13,400","-200","1.47","13,450","13,400","57,871","776,875,550","13,450","13,550","13,300","500",원(KRW),"60,536,670","811,191,378,000",
006060,화승인더,"7,160","-90","1.24","7,170","7,160","207,934","1,493,127,690","7,240","7,260","7,130","500",원(KRW),"55,320,000","396,091,200,000",
010690,화신,"2,840","0","0.00","2,845","2,840","143,502","407,760,345","2,845","2,860","2,830","500",원(KRW),"34,920,410","99,173,964,400",
133820,화인베스틸,"2,595","-25","0.95","2,595","2,585","412,072","1,088,120,015","2,685","2,700","2,560","500",원(KRW),"29,550,000","76,682,250,000",
010660,화천기계,"3,145","-5","0.16","3,145","3,140","90,091","281,823,740","3,135","3,160","3,090","500",원(KRW),"22,000,000","69,190,000,000",
