,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
2465,1607,2020-06-24,10-19,693,5.53,0,0,0.00,null
2466,1606,2020-06-24,20-29,3309,26.4,0,0,0.00,null
2467,1605,2020-06-24,30-39,1444,11.52,0.14,2,0.71,null
2468,1604,2020-06-24,40-49,1644,13.12,0.18,3,1.07,null
2469,1603,2020-06-24,50-59,2254,17.98,0.67,15,5.34,null
2470,1602,2020-06-24,60-69,1622,12.94,2.53,41,14.59,null
2471,1601,2020-06-24,70-79,836,6.67,9.69,81,28.83,null
2472,1600,2020-06-24,80 이상,551,4.4,25.23,139,49.47,null
2473,1599,2020-06-24,여성,7190,57.36,1.82,131,46.62,null
2474,1598,2020-06-24,남성,5345,42.64,2.81,150,53.38,null
2475,1586,2020-06-23,0-9,180,1.44,0,0,0.00,null
2476,1585,2020-06-23,10-19,692,5.54,0,0,0.00,null
2477,1584,2020-06-23,20-29,3306,26.48,0,0,0.00,null
2478,1583,2020-06-23,30-39,1429,11.45,0.14,2,0.71,null
2479,1582,2020-06-23,40-49,1633,13.08,0.18,3,1.07,null
2480,1581,2020-06-23,50-59,2244,17.98,0.67,15,5.34,null
2481,1580,2020-06-23,60-69,1617,12.95,2.54,41,14.59,null
2482,1579,2020-06-23,70-79,834,6.68,9.71,81,28.83,null
2483,1578,2020-06-23,80 이상,549,4.4,25.32,139,49.47,null
2484,1577,2020-06-23,여성,7170,57.43,2.11,151,50.17,null
2485,1576,2020-06-23,남성,5314,42.57,2.82,150,49.83,null
2486,1564,2020-06-22,0-9,177,1.42,0,0,0.00,null
2487,1563,2020-06-22,10-19,692,5.56,0,0,0.00,null
2488,1562,2020-06-22,20-29,3302,26.55,0,0,0.00,null
2489,1561,2020-06-22,30-39,1420,11.42,0.14,2,0.71,null
2490,1560,2020-06-22,40-49,1624,13.06,0.18,3,1.07,null
2491,1559,2020-06-22,50-59,2235,17.97,0.67,15,5.36,null
2492,1558,2020-06-22,60-69,1610,12.94,2.48,40,14.29,null
2493,1557,2020-06-22,70-79,830,6.67,9.76,81,28.93,null
2494,1556,2020-06-22,80 이상,548,4.41,25.36,139,49.64,null
2495,1555,2020-06-22,여성,7159,57.56,1.82,130,46.43,null
2496,1554,2020-06-22,남성,5279,42.44,2.84,150,53.57,null
2497,1542,2020-06-21,0-9,177,1.43,0,0,0.00,null
2498,1541,2020-06-21,10-19,691,5.56,0,0,0.00,null
2499,1540,2020-06-21,20-29,3299,26.56,0,0,0.00,null
2500,1539,2020-06-21,30-39,1416,11.4,0.14,2,0.71,null
2501,1538,2020-06-21,40-49,1623,13.07,0.18,3,1.07,null
2502,1537,2020-06-21,50-59,2230,17.95,0.67,15,5.36,null
2503,1536,2020-06-21,60-69,1608,12.95,2.49,40,14.29,null
2504,1535,2020-06-21,70-79,829,6.67,9.77,81,28.93,null
2505,1534,2020-06-21,80 이상,548,4.41,25.36,139,49.64,null
2506,1533,2020-06-21,여성,7151,57.57,1.82,130,46.43,null
2507,1532,2020-06-21,남성,5270,42.43,2.85,150,53.57,null
2508,1520,2020-06-20,0-9,177,1.43,0,0,0.00,null
2509,1519,2020-06-20,10-19,690,5.58,0,0,0.00,null
2510,1518,2020-06-20,20-29,3294,26.62,0,0,0.00,null
2511,1517,2020-06-20,30-39,1406,11.36,0.14,2,0.71,null
2512,1516,2020-06-20,40-49,1618,13.08,0.19,3,1.07,null
2513,1515,2020-06-20,50-59,2222,17.96,0.68,15,5.36,null
2514,1514,2020-06-20,60-69,1598,12.92,2.5,40,14.29,null
2515,1513,2020-06-20,70-79,823,6.65,9.84,81,28.93,null
2516,1512,2020-06-20,80 이상,545,4.4,25.5,139,49.64,null
2517,1511,2020-06-20,여성,7128,57.61,1.82,130,46.43,null
2518,1510,2020-06-20,남성,5245,42.39,2.86,150,53.57,null
2519,1498,2020-06-19,0-9,175,1.42,0,0,0.00,null
2520,1497,2020-06-19,10-19,686,5.57,0,0,0.00,null
2521,1496,2020-06-19,20-29,3285,26.69,0,0,0.00,null
2522,1495,2020-06-19,30-39,1393,11.32,0.14,2,0.71,null
2523,1494,2020-06-19,40-49,1610,13.08,0.19,3,1.07,null
2524,1493,2020-06-19,50-59,2210,17.96,0.68,15,5.36,null
2525,1492,2020-06-19,60-69,1585,12.88,2.52,40,14.29,null
2526,1491,2020-06-19,70-79,820,6.66,9.88,81,28.93,null
2527,1490,2020-06-19,80 이상,542,4.4,25.65,139,49.64,null
2528,1489,2020-06-19,여성,7100,57.7,1.83,130,46.43,null
2529,1488,2020-06-19,남성,5206,42.3,2.88,150,53.57,null
2530,1476,2020-06-18,0-9,175,1.43,0,0,0.00,null
2531,1475,2020-06-18,10-19,684,5.58,0,0,0.00,null
2532,1474,2020-06-18,20-29,3277,26.74,0,0,0.00,null
2533,1473,2020-06-18,30-39,1384,11.29,0.14,2,0.71,null
2534,1472,2020-06-18,40-49,1607,13.11,0.19,3,1.07,null
2535,1471,2020-06-18,50-59,2198,17.93,0.68,15,5.36,null
2536,1470,2020-06-18,60-69,1574,12.84,2.54,40,14.29,null
2537,1469,2020-06-18,70-79,817,6.67,9.91,81,28.93,null
2538,1468,2020-06-18,80 이상,541,4.41,25.69,139,49.64,null
2539,1467,2020-06-18,여성,7076,57.73,1.84,130,46.43,null
2540,1466,2020-06-18,남성,5181,42.27,2.9,150,53.57,null
2541,1454,2020-06-17,0-9,174,1.43,0,0,0.00,null
2542,1453,2020-06-17,10-19,683,5.6,0,0,0.00,null
2543,1452,2020-06-17,20-29,3267,26.78,0,0,0.00,null
2544,1451,2020-06-17,30-39,1380,11.31,0.14,2,0.72,null
2545,1450,2020-06-17,40-49,1601,13.13,0.19,3,1.08,null
2546,1449,2020-06-17,50-59,2189,17.95,0.69,15,5.38,null
2547,1448,2020-06-17,60-69,1561,12.8,2.56,40,14.34,null
2548,1447,2020-06-17,70-79,810,6.64,10,81,29.03,null
2549,1446,2020-06-17,80 이상,533,4.37,25.89,138,49.46,null
2550,1445,2020-06-17,여성,7042,57.73,1.85,130,46.59,null
2551,1444,2020-06-17,남성,5156,42.27,2.89,149,53.41,null
2552,1421,2020-06-16,0-9,172,1.42,0,0,0.00,null
2553,1420,2020-06-16,10-19,682,5.61,0,0,0.00,null
2554,1419,2020-06-16,20-29,3259,26.81,0,0,0.00,null
2555,1418,2020-06-16,30-39,1366,11.24,0.15,2,0.72,null
2556,1417,2020-06-16,40-49,1599,13.16,0.19,3,1.08,null
2557,1416,2020-06-16,50-59,2182,17.95,0.69,15,5.40,null
2558,1415,2020-06-16,60-69,1558,12.82,2.57,40,14.39,null
2559,1414,2020-06-16,70-79,805,6.62,10.06,81,29.14,null
2560,1413,2020-06-16,80 이상,532,4.38,25.75,137,49.28,null
2561,1412,2020-06-16,여성,7017,57.73,1.85,130,46.76,null
2562,1411,2020-06-16,남성,5138,42.27,2.88,148,53.24,null
2563,1399,2020-06-14,0-9,168,1.39,0,0,0.00,null
2564,1398,2020-06-14,10-19,681,5.64,0,0,0.00,null
2565,1397,2020-06-14,20-29,3251,26.9,0,0,0.00,null
2566,1396,2020-06-14,30-39,1357,11.23,0.15,2,0.72,null
2567,1395,2020-06-14,40-49,1584,13.11,0.19,3,1.08,null
2568,1394,2020-06-14,50-59,2170,17.96,0.69,15,5.42,null
2569,1393,2020-06-14,60-69,1546,12.79,2.59,40,14.44,null
2570,1392,2020-06-14,70-79,797,6.59,10.16,81,29.24,null
2571,1391,2020-06-14,80 이상,531,4.39,25.61,136,49.10,null
2572,1390,2020-06-14,여성,6988,57.82,1.86,130,46.93,null
2573,1389,2020-06-14,남성,5097,42.18,2.88,147,53.07,null
2574,1388,2020-06-13,0-9,168,1.39,0,0,0.00,null
2575,1387,2020-06-13,10-19,681,5.65,0,0,0.00,null
2576,1386,2020-06-13,20-29,3243,26.91,0,0,0.00,null
2577,1385,2020-06-13,30-39,1354,11.24,0.15,2,0.72,null
2578,1384,2020-06-13,40-49,1578,13.09,0.19,3,1.08,null
2579,1383,2020-06-13,50-59,2163,17.95,0.69,15,5.42,null
2580,1382,2020-06-13,60-69,1538,12.76,2.6,40,14.44,null
2581,1381,2020-06-13,70-79,796,6.61,10.18,81,29.24,null
2582,1380,2020-06-13,80 이상,530,4.4,25.66,136,49.10,null
2583,1379,2020-06-13,여성,6970,57.84,1.87,130,46.93,null
2584,1378,2020-06-13,남성,5081,42.16,2.89,147,53.07,null
2585,1366,2020-06-12,0-9,168,1.41,0,0,0.00,null
2586,1365,2020-06-12,10-19,677,5.67,0,0,0.00,null
2587,1364,2020-06-12,20-29,3223,26.98,0,0,0.00,null
2588,1363,2020-06-12,30-39,1345,11.26,0.15,2,0.72,null
2589,1362,2020-06-12,40-49,1574,13.17,0.19,3,1.09,null
2590,1361,2020-06-12,50-59,2137,17.89,0.7,15,5.43,null
2591,1360,2020-06-12,60-69,1517,12.7,2.57,39,14.13,null
2592,1359,2020-06-12,70-79,787,6.59,10.29,81,29.35,null
2593,1358,2020-06-12,80 이상,519,4.34,26.2,136,49.28,null
2594,1357,2020-06-12,여성,6917,57.9,1.86,129,46.74,null
2595,1356,2020-06-12,남성,5030,42.1,2.92,147,53.26,null
2596,1344,2020-06-11,0-9,168,1.41,0,0,0.00,null
2597,1343,2020-06-11,10-19,677,5.67,0,0,0.00,null
2598,1342,2020-06-11,20-29,3223,26.98,0,0,0.00,null
2599,1341,2020-06-11,30-39,1345,11.26,0.15,2,0.72,null
2600,1340,2020-06-11,40-49,1574,13.17,0.19,3,1.09,null
2601,1339,2020-06-11,50-59,2137,17.89,0.7,15,5.43,null
2602,1338,2020-06-11,60-69,1517,12.7,2.57,39,14.13,null
2603,1337,2020-06-11,70-79,787,6.59,10.29,81,29.35,null
2604,1336,2020-06-11,80 이상,519,4.34,26.2,136,49.28,null
2605,1335,2020-06-11,여성,6917,57.9,1.86,129,46.74,null
2606,1334,2020-06-11,남성,5030,42.1,2.92,147,53.26,null
2607,1322,2020-06-10,0-9,167,1.4,0,0,0.00,null
2608,1321,2020-06-10,10-19,674,5.66,0,0,0.00,null
2609,1320,2020-06-10,20-29,3217,27.03,0,0,0.00,null
2610,1319,2020-06-10,30-39,1335,11.22,0.15,2,0.72,null
2611,1318,2020-06-10,40-49,1569,13.18,0.19,3,1.09,null
2612,1317,2020-06-10,50-59,2128,17.88,0.7,15,5.43,null
2613,1316,2020-06-10,60-69,1512,12.7,2.58,39,14.13,null
2614,1315,2020-06-10,70-79,782,6.57,10.36,81,29.35,null
2615,1314,2020-06-10,80 이상,518,4.35,26.25,136,49.28,null
2616,1313,2020-06-10,여성,6900,57.97,1.87,129,46.74,null
2617,1312,2020-06-10,남성,5002,42.03,2.94,147,53.26,null
2618,1300,2020-06-09,0-9,166,1.4,0,0,0.00,null
2619,1299,2020-06-09,10-19,672,5.67,0,0,0.00,null
2620,1298,2020-06-09,20-29,3211,27.09,0,0,0.00,null
2621,1297,2020-06-09,30-39,1326,11.19,0.15,2,0.73,null
2622,1296,2020-06-09,40-49,1568,13.23,0.19,3,1.09,null
2623,1295,2020-06-09,50-59,2121,17.9,0.71,15,5.47,null
2624,1294,2020-06-09,60-69,1496,12.62,2.61,39,14.23,null
2625,1293,2020-06-09,70-79,775,6.54,10.45,81,29.56,null
2626,1292,2020-06-09,80 이상,517,4.36,25.92,134,48.91,null
2627,1291,2020-06-09,여성,6872,57.98,1.86,128,46.72,null
2628,1290,2020-06-09,남성,4980,42.02,2.93,146,53.28,null
2629,1278,2020-06-08,0-9,166,1.41,0,0,0.00,null
2630,1277,2020-06-08,10-19,672,5.69,0,0,0.00,null
2631,1276,2020-06-08,20-29,3208,27.15,0,0,0.00,null
2632,1275,2020-06-08,30-39,1324,11.21,0.15,2,0.73,null
2633,1274,2020-06-08,40-49,1564,13.24,0.19,3,1.10,null
2634,1273,2020-06-08,50-59,2111,17.87,0.71,15,5.49,null
2635,1272,2020-06-08,60-69,1487,12.59,2.62,39,14.29,null
2636,1271,2020-06-08,70-79,770,6.52,10.52,81,29.67,null
2637,1270,2020-06-08,80 이상,512,4.33,25.98,133,48.72,null
2638,1269,2020-06-08,여성,6852,58,1.87,128,46.89,null
2639,1268,2020-06-08,남성,4962,42,2.92,145,53.11,null
2640,1256,2020-06-07,0-9,165,1.4,0,0,0.00,null
2641,1255,2020-06-07,10-19,670,5.69,0,0,0.00,null
2642,1254,2020-06-07,20-29,3203,27.2,0,0,0.00,null
2643,1253,2020-06-07,30-39,1322,11.23,0.15,2,0.73,null
2644,1252,2020-06-07,40-49,1559,13.24,0.19,3,1.10,null
2645,1251,2020-06-07,50-59,2105,17.88,0.71,15,5.49,null
2646,1250,2020-06-07,60-69,1476,12.53,2.64,39,14.29,null
2647,1249,2020-06-07,70-79,767,6.51,10.56,81,29.67,null
2648,1248,2020-06-07,80 이상,509,4.32,26.13,133,48.72,null
2649,1247,2020-06-07,여성,6826,57.97,1.88,128,46.89,null
2650,1246,2020-06-07,남성,4950,42.03,2.93,145,53.11,null
2651,1245,2020-06-06,0-9,164,1.4,0,0,0.00,null
2652,1244,2020-06-06,10-19,664,5.67,0,0,0.00,null
2653,1243,2020-06-06,20-29,3200,27.31,0,0,0.00,null
2654,1242,2020-06-06,30-39,1316,11.23,0.15,2,0.73,null
2655,1241,2020-06-06,40-49,1551,13.23,0.19,3,1.10,null
2656,1240,2020-06-06,50-59,2094,17.87,0.72,15,5.49,null
2657,1239,2020-06-06,60-69,1464,12.49,2.66,39,14.29,null
2658,1238,2020-06-06,70-79,759,6.48,10.67,81,29.67,null
2659,1237,2020-06-06,80 이상,507,4.33,26.23,133,48.72,null
2660,1236,2020-06-06,여성,6799,58.02,1.88,128,46.89,null
2661,1235,2020-06-06,남성,4920,41.98,2.95,145,53.11,null
2662,1223,2020-06-05,0-9,161,1.38,0,0,0.00,null
2663,1222,2020-06-05,10-19,663,5.68,0,0,0.00,null
2664,1221,2020-06-05,20-29,3198,27.41,0,0,0.00,null
2665,1220,2020-06-05,30-39,1310,11.23,0.15,2,0.73,null
2666,1219,2020-06-05,40-49,1540,13.2,0.19,3,1.10,null
2667,1218,2020-06-05,50-59,2086,17.88,0.72,15,5.49,null
2668,1217,2020-06-05,60-69,1455,12.47,2.68,39,14.29,null
2669,1216,2020-06-05,70-79,751,6.44,10.79,81,29.67,null
2670,1215,2020-06-05,80 이상,504,4.32,26.39,133,48.72,null
2671,1214,2020-06-05,여성,6775,58.06,1.89,128,46.89,null
2672,1213,2020-06-05,남성,4893,41.94,2.96,145,53.11,null
2673,1201,2020-06-04,0-9,160,1.38,0,0,0.00,null
2674,1200,2020-06-04,10-19,661,5.68,0,0,0.00,null
2675,1199,2020-06-04,20-29,3193,27.46,0,0,0.00,null
2676,1198,2020-06-04,30-39,1308,11.25,0.15,2,0.73,null
2677,1197,2020-06-04,40-49,1537,13.22,0.2,3,1.10,null
2678,1196,2020-06-04,50-59,2079,17.88,0.72,15,5.49,null
2679,1195,2020-06-04,60-69,1445,12.43,2.7,39,14.29,null
2680,1194,2020-06-04,70-79,744,6.4,10.89,81,29.67,null
2681,1193,2020-06-04,80 이상,502,4.32,26.49,133,48.72,null
2682,1192,2020-06-04,여성,6757,58.1,1.89,128,46.89,null
2683,1191,2020-06-04,남성,4872,41.9,2.98,145,53.11,null
2684,1179,2020-06-03,0-9,159,1.37,0,0,0.00,null
2685,1178,2020-06-03,10-19,661,5.7,0,0,0.00,null
2686,1177,2020-06-03,20-29,3188,27.51,0,0,0.00,null
2687,1176,2020-06-03,30-39,1305,11.26,0.15,2,0.73,null
2688,1175,2020-06-03,40-49,1534,13.24,0.2,3,1.10,null
2689,1174,2020-06-03,50-59,2070,17.86,0.72,15,5.49,null
2690,1173,2020-06-03,60-69,1436,12.39,2.72,39,14.29,null
2691,1172,2020-06-03,70-79,738,6.37,10.98,81,29.67,null
2692,1171,2020-06-03,80 이상,499,4.31,26.65,133,48.72,null
2693,1170,2020-06-03,여성,6738,58.14,1.9,128,46.89,null
2694,1169,2020-06-03,남성,4852,41.86,2.99,145,53.11,null
2695,1157,2020-06-02,0-9,158,1.37,0,0,0.00,null
2696,1156,2020-06-02,10-19,659,5.71,0,0,0.00,null
2697,1155,2020-06-02,20-29,3183,27.58,0,0,0.00,null
2698,1154,2020-06-02,30-39,1299,11.26,0.15,2,0.74,null
2699,1153,2020-06-02,40-49,1529,13.25,0.2,3,1.10,null
2700,1152,2020-06-02,50-59,2061,17.86,0.73,15,5.51,null
2701,1151,2020-06-02,60-69,1421,12.31,2.74,39,14.34,null
2702,1150,2020-06-02,70-79,732,6.34,10.93,80,29.41,null
2703,1149,2020-06-02,80 이상,499,4.32,26.65,133,48.90,null
2704,1148,2020-06-02,여성,6712,58.16,1.91,128,47.06,null
2705,1147,2020-06-02,남성,4829,41.84,2.98,144,52.94,null
2706,1124,2020-05-31,0-9,157,1.37,0,0,0.00,null
2707,1123,2020-05-31,10-19,655,5.71,0,0,0.00,null
2708,1122,2020-05-31,20-29,3176,27.69,0,0,0.00,null
2709,1121,2020-05-31,30-39,1292,11.27,0.15,2,0.74,null
2710,1120,2020-05-31,40-49,1521,13.26,0.2,3,1.11,null
2711,1119,2020-05-31,50-59,2039,17.78,0.74,15,5.56,null
2712,1118,2020-05-31,60-69,1405,12.25,2.78,39,14.44,null
2713,1117,2020-05-31,70-79,725,6.32,11.03,80,29.63,null
2714,1116,2020-05-31,80 이상,498,4.34,26.31,131,48.52,null
2715,1115,2020-05-31,여성,6673,58.19,1.9,127,47.04,null
2716,1114,2020-05-31,남성,4795,41.81,2.98,143,52.96,null
2717,1102,2020-05-30,0-9,157,1.37,0,0,0.00,null
2718,1101,2020-05-30,10-19,655,5.73,0,0,0.00,null
2719,1100,2020-05-30,20-29,3167,27.68,0,0,0.00,null
2720,1099,2020-05-30,30-39,1285,11.23,0.16,2,0.74,null
2721,1098,2020-05-30,40-49,1517,13.26,0.2,3,1.12,null
2722,1097,2020-05-30,50-59,2033,17.77,0.74,15,5.58,null
2723,1096,2020-05-30,60-69,1404,12.27,2.78,39,14.50,null
2724,1095,2020-05-30,70-79,725,6.34,10.9,79,29.37,null
2725,1094,2020-05-30,80 이상,498,4.35,26.31,131,48.70,null
2726,1093,2020-05-30,여성,6661,58.22,1.91,127,47.21,null
2727,1092,2020-05-30,남성,4780,41.78,2.97,142,52.79,null
2728,1080,2020-05-29,0-9,156,1.37,0,0,0.00,null
2729,1079,2020-05-29,10-19,650,5.7,0,0,0.00,null
2730,1078,2020-05-29,20-29,3158,27.7,0,0,0.00,null
2731,1077,2020-05-29,30-39,1283,11.25,0.16,2,0.74,null
2732,1076,2020-05-29,40-49,1513,13.27,0.2,3,1.12,null
2733,1075,2020-05-29,50-59,2023,17.74,0.74,15,5.58,null
2734,1074,2020-05-29,60-69,1400,12.28,2.79,39,14.50,null
2735,1073,2020-05-29,70-79,724,6.35,10.91,79,29.37,null
2736,1072,2020-05-29,80 이상,495,4.34,26.46,131,48.70,null
2737,1071,2020-05-29,여성,6643,58.26,1.91,127,47.21,null
2738,1070,2020-05-29,남성,4759,41.74,2.98,142,52.79,null
2739,1058,2020-05-28,0-9,155,1.37,0,0,0.00,null
2740,1057,2020-05-28,10-19,644,5.68,0,0,0.00,null
2741,1056,2020-05-28,20-29,3146,27.73,0,0,0.00,null
2742,1055,2020-05-28,30-39,1274,11.23,0.16,2,0.74,null
2743,1054,2020-05-28,40-49,1503,13.25,0.2,3,1.12,null
2744,1053,2020-05-28,50-59,2014,17.75,0.74,15,5.58,null
2745,1052,2020-05-28,60-69,1392,12.27,2.8,39,14.50,null
2746,1051,2020-05-28,70-79,724,6.38,10.91,79,29.37,null
2747,1050,2020-05-28,80 이상,492,4.34,26.63,131,48.70,null
2748,1049,2020-05-28,여성,6617,58.33,1.92,127,47.21,null
2749,1048,2020-05-28,남성,4727,41.67,3,142,52.79,null
2750,1036,2020-05-27,0-9,153,1.36,0,0,0.00,null
2751,1035,2020-05-27,10-19,640,5.68,0,0,0.00,null
2752,1034,2020-05-27,20-29,3131,27.79,0,0,0.00,null
2753,1033,2020-05-27,30-39,1248,11.08,0.16,2,0.74,null
2754,1032,2020-05-27,40-49,1489,13.22,0.2,3,1.12,null
2755,1031,2020-05-27,50-59,2002,17.77,0.75,15,5.58,null
2756,1030,2020-05-27,60-69,1386,12.3,2.81,39,14.50,null
2757,1029,2020-05-27,70-79,724,6.43,10.91,79,29.37,null
2758,1028,2020-05-27,80 이상,492,4.37,26.63,131,48.70,null
2759,1027,2020-05-27,여성,6585,58.46,1.93,127,47.21,null
2760,1026,2020-05-27,남성,4680,41.54,3.03,142,52.79,null
2761,1014,2020-05-26,0-9,150,1.34,0,0,0.00,null
2762,1013,2020-05-26,10-19,638,5.68,0,0,0.00,null
2763,1012,2020-05-26,20-29,3123,27.82,0,0,0.00,null
2764,1011,2020-05-26,30-39,1242,11.06,0.16,2,0.74,null
2765,1010,2020-05-26,40-49,1486,13.24,0.2,3,1.12,null
2766,1009,2020-05-26,50-59,1996,17.78,0.75,15,5.58,null
2767,1008,2020-05-26,60-69,1378,12.28,2.83,39,14.50,null
2768,1007,2020-05-26,70-79,721,6.42,10.96,79,29.37,null
2769,1006,2020-05-26,80 이상,491,4.37,26.68,131,48.70,null
2770,1005,2020-05-26,여성,6561,58.45,1.94,127,47.21,null
2771,1004,2020-05-26,남성,4664,41.55,3.04,142,52.79,null
2772,992,2020-05-25,0-9,149,1.33,0,0,0.00,null
2773,991,2020-05-25,10-19,637,5.68,0,0,0.00,null
2774,990,2020-05-25,20-29,3120,27.84,0,0,0.00,null
2775,989,2020-05-25,30-39,1238,11.05,0.16,2,0.75,null
2776,988,2020-05-25,40-49,1483,13.23,0.2,3,1.12,null
2777,987,2020-05-25,50-59,1992,17.78,0.75,15,5.62,null
2778,986,2020-05-25,60-69,1377,12.29,2.83,39,14.61,null
2779,985,2020-05-25,70-79,719,6.42,10.99,79,29.59,null
2780,984,2020-05-25,80 이상,491,4.38,26.27,129,48.31,null
2781,983,2020-05-25,여성,6555,58.5,1.92,126,47.19,null
2782,982,2020-05-25,남성,4651,41.5,3.03,141,52.81,null
2783,970,2020-05-24,0-9,149,1.33,0,0,0.00,null
2784,969,2020-05-24,10-19,636,5.68,0,0,0.00,null
2785,968,2020-05-24,20-29,3117,27.86,0,0,0.00,null
2786,967,2020-05-24,30-39,1235,11.04,0.16,2,0.75,null
2787,966,2020-05-24,40-49,1481,13.24,0.2,3,1.13,null
2788,965,2020-05-24,50-59,1987,17.76,0.75,15,5.64,null
2789,964,2020-05-24,60-69,1375,12.29,2.84,39,14.66,null
2790,963,2020-05-24,70-79,719,6.43,10.85,78,29.32,null
2791,962,2020-05-24,80 이상,491,4.39,26.27,129,48.50,null
2792,961,2020-05-24,여성,6547,58.51,1.92,126,47.37,null
2793,960,2020-05-24,남성,4643,41.49,3.02,140,52.63,null
2794,948,2020-05-23,0-9,149,1.33,0,0,0.00,null
2795,947,2020-05-23,10-19,634,5.68,0,0,0.00,null
2796,946,2020-05-23,20-29,3113,27.88,0,0,0.00,null
2797,945,2020-05-23,30-39,1231,11.03,0.16,2,0.75,null
2798,944,2020-05-23,40-49,1474,13.2,0.2,3,1.13,null
2799,943,2020-05-23,50-59,1983,17.76,0.76,15,5.64,null
2800,942,2020-05-23,60-69,1372,12.29,2.84,39,14.66,null
2801,941,2020-05-23,70-79,718,6.43,10.86,78,29.32,null
2802,940,2020-05-23,80 이상,491,4.4,26.27,129,48.50,null
2803,939,2020-05-23,여성,6537,58.55,1.93,126,47.37,null
2804,938,2020-05-23,남성,4628,41.45,3.03,140,52.63,null
2805,915,2020-05-21,0-9,148,1.33,0,0,0.00,null
2806,914,2020-05-21,10-19,631,5.67,0,0,0.00,null
2807,913,2020-05-21,20-29,3103,27.9,0,0,0.00,null
2808,912,2020-05-21,30-39,1221,10.98,0.16,2,0.76,null
2809,911,2020-05-21,40-49,1471,13.23,0.2,3,1.14,null
2810,910,2020-05-21,50-59,1972,17.73,0.76,15,5.68,null
2811,909,2020-05-21,60-69,1369,12.31,2.78,38,14.39,null
2812,908,2020-05-21,70-79,717,6.45,10.88,78,29.55,null
2813,907,2020-05-21,80 이상,490,4.41,26.12,128,48.48,null
2814,906,2020-05-21,여성,6521,58.63,1.93,126,47.73,null
2815,905,2020-05-21,남성,4601,41.37,3,138,52.27,null
2816,893,2020-05-20,0-9,148,1.33,0,0,0.00,null
2817,892,2020-05-20,10-19,627,5.64,0,0,0.00,null
2818,891,2020-05-20,20-29,3100,27.9,0,0,0.00,null
2819,890,2020-05-20,30-39,1219,10.97,0.16,2,0.76,null
2820,889,2020-05-20,40-49,1468,13.21,0.2,3,1.14,null
2821,888,2020-05-20,50-59,1972,17.75,0.76,15,5.70,null
2822,887,2020-05-20,60-69,1369,12.32,2.78,38,14.45,null
2823,886,2020-05-20,70-79,717,6.45,10.88,78,29.66,null
2824,885,2020-05-20,80 이상,490,4.41,25.92,127,48.29,null
2825,884,2020-05-20,여성,6518,58.67,1.93,126,47.91,null
2826,883,2020-05-20,남성,4592,41.33,2.98,137,52.09,null
2827,871,2020-05-19,0-9,148,1.34,0,0,0.00,null
2828,870,2020-05-19,10-19,621,5.61,0,0,0.00,null
2829,869,2020-05-19,20-29,3087,27.87,0,0,0.00,null
2830,868,2020-05-19,30-39,1215,10.97,0.16,2,0.76,null
2831,867,2020-05-19,40-49,1462,13.2,0.21,3,1.14,null
2832,866,2020-05-19,50-59,1971,17.79,0.76,15,5.70,null
2833,865,2020-05-19,60-69,1368,12.35,2.78,38,14.45,null
2834,864,2020-05-19,70-79,716,6.46,10.89,78,29.66,null
2835,863,2020-05-19,80 이상,490,4.42,25.92,127,48.29,null
2836,862,2020-05-19,여성,6509,58.76,1.94,126,47.91,null
2837,861,2020-05-19,남성,4569,41.24,3,137,52.09,null
2838,849,2020-05-18,0-9,147,1.33,0,0,0.00,null
2839,848,2020-05-18,10-19,621,5.61,0,0,0.00,null
2840,847,2020-05-18,20-29,3082,27.85,0,0,0.00,null
2841,846,2020-05-18,30-39,1215,10.98,0.16,2,0.76,null
2842,845,2020-05-18,40-49,1462,13.21,0.21,3,1.14,null
2843,844,2020-05-18,50-59,1968,17.79,0.76,15,5.70,null
2844,843,2020-05-18,60-69,1365,12.34,2.78,38,14.45,null
2845,842,2020-05-18,70-79,715,6.46,10.91,78,29.66,null
2846,841,2020-05-18,80 이상,490,4.43,25.92,127,48.29,null
2847,840,2020-05-18,여성,6505,58.79,1.94,126,47.91,null
2848,839,2020-05-18,남성,4560,41.21,3,137,52.09,null
2849,827,2020-05-17,0-9,147,1.33,0,0,0.00,null
2850,826,2020-05-17,10-19,620,5.61,0,0,0.00,null
2851,825,2020-05-17,20-29,3079,27.86,0,0,0.00,null
2852,824,2020-05-17,30-39,1211,10.96,0.17,2,0.76,null
2853,823,2020-05-17,40-49,1457,13.19,0.21,3,1.15,null
2854,822,2020-05-17,50-59,1967,17.8,0.76,15,5.73,null
2855,821,2020-05-17,60-69,1364,12.34,2.79,38,14.50,null
2856,820,2020-05-17,70-79,715,6.47,10.77,77,29.39,null
2857,819,2020-05-17,80 이상,490,4.43,25.92,127,48.47,null
2858,818,2020-05-17,여성,6501,58.83,1.94,126,48.09,null
2859,817,2020-05-17,남성,4549,41.17,2.99,136,51.91,null
2860,805,2020-05-16,0-9,147,1.33,0,0,0.00,null
2861,804,2020-05-16,10-19,619,5.61,0,0,0.00,null
2862,803,2020-05-16,20-29,3074,27.85,0,0,0.00,null
2863,802,2020-05-16,30-39,1209,10.95,0.17,2,0.76,null
2864,801,2020-05-16,40-49,1454,13.17,0.21,3,1.15,null
2865,800,2020-05-16,50-59,1966,17.81,0.76,15,5.73,null
2866,799,2020-05-16,60-69,1364,12.36,2.79,38,14.50,null
