일자2,광역시도,확진자
2021-02-24,강원,1846
2021-02-24,검역,2940
2021-02-24,경기,22964
2021-02-24,경남,2172
2021-02-24,경북,3227
2021-02-24,광주,2032
2021-02-24,대구,8587
2021-02-24,대전,1181
2021-02-24,부산,3180
2021-02-24,서울,27735
2021-02-24,세종,218
2021-02-24,울산,1002
2021-02-24,인천,4354
2021-02-24,전남,838
2021-02-24,전북,1143
2021-02-24,제주,563
2021-02-24,충남,2414
2021-02-24,충북,1724
2021-02-24,합계,88120
2021-02-25,강원,1848
2021-02-25,검역,2950
2021-02-25,경기,23102
2021-02-25,경남,2174
2021-02-25,경북,3236
2021-02-25,광주,2047
2021-02-25,대구,8601
2021-02-25,대전,1181
2021-02-25,부산,3198
2021-02-25,서울,27857
2021-02-25,세종,218
2021-02-25,울산,1004
2021-02-25,인천,4376
2021-02-25,전남,849
2021-02-25,전북,1148
2021-02-25,제주,568
2021-02-25,충남,2430
2021-02-25,충북,1728
2021-02-25,합계,88515
2021-02-26,강원,1854
2021-02-26,검역,2958
2021-02-26,경기,23243
2021-02-26,경남,2180
2021-02-26,경북,3242
2021-02-26,광주,2058
2021-02-26,대구,8612
2021-02-26,대전,1187
2021-02-26,부산,3209
2021-02-26,서울,27988
2021-02-26,세종,219
2021-02-26,울산,1005
2021-02-26,인천,4391
2021-02-26,전남,854
2021-02-26,전북,1164
2021-02-26,제주,568
2021-02-26,충남,2433
2021-02-26,충북,1738
2021-02-26,합계,88903
2021-02-27,강원,1860
2021-02-27,검역,2961
2021-02-27,경기,23412
2021-02-27,경남,2181
2021-02-27,경북,3249
2021-02-27,광주,2070
2021-02-27,대구,8617
2021-02-27,대전,1189
2021-02-27,부산,3218
2021-02-27,서울,28119
2021-02-27,세종,220
2021-02-27,울산,1008
2021-02-27,인천,4418
2021-02-27,전남,859
2021-02-27,전북,1184
2021-02-27,제주,569
2021-02-27,충남,2437
2021-02-27,충북,1746
2021-02-27,합계,89317
2021-02-28,강원,1864
2021-02-28,검역,2970
2021-02-28,경기,23553
2021-02-28,경남,2183
2021-02-28,경북,3253
2021-02-28,광주,2084
2021-02-28,대구,8623
2021-02-28,대전,1190
2021-02-28,부산,3223
2021-02-28,서울,28239
2021-02-28,세종,226
2021-02-28,울산,1013
2021-02-28,인천,4431
2021-02-28,전남,859
2021-02-28,전북,1191
2021-02-28,제주,570
2021-02-28,충남,2444
2021-02-28,충북,1756
2021-02-28,합계,89674
2021-03-01,강원,1869
2021-03-01,검역,2975
2021-03-01,경기,23714
2021-03-01,경남,2188
2021-03-01,경북,3266
2021-03-01,광주,2092
2021-03-01,대구,8633
2021-03-01,대전,1190
2021-03-01,부산,3239
2021-03-01,서울,28331
2021-03-01,세종,227
2021-03-01,울산,1015
2021-03-01,인천,4445
2021-03-01,전남,861
2021-03-01,전북,1201
2021-03-01,제주,570
2021-03-01,충남,2448
2021-03-01,충북,1764
2021-03-01,합계,90028
2021-03-02,강원,1871
2021-03-02,검역,2984
2021-03-02,경기,23829
2021-03-02,경남,2193
2021-03-02,경북,3273
2021-03-02,광주,2096
2021-03-02,대구,8647
2021-03-02,대전,1191
2021-03-02,부산,3256
2021-03-02,서울,28454
2021-03-02,세종,232
2021-03-02,울산,1015
2021-03-02,인천,4456
2021-03-02,전남,868
2021-03-02,전북,1210
2021-03-02,제주,575
2021-03-02,충남,2452
2021-03-02,충북,1770
2021-03-02,합계,90372
2021-03-03,강원,1877
2021-03-03,검역,2986
2021-03-03,경기,24056
2021-03-03,경남,2198
2021-03-03,경북,3279
2021-03-03,광주,2099
2021-03-03,대구,8653
2021-03-03,대전,1193
2021-03-03,부산,3264
2021-03-03,서울,28572
2021-03-03,세종,236
2021-03-03,울산,1016
2021-03-03,인천,4476
2021-03-03,전남,871
2021-03-03,전북,1215
2021-03-03,제주,579
2021-03-03,충남,2456
2021-03-03,충북,1789
2021-03-03,합계,90815
2021-03-04,강원,1883
2021-03-04,검역,2992
2021-03-04,경기,24242
2021-03-04,경남,2208
2021-03-04,경북,3286
2021-03-04,광주,2105
2021-03-04,대구,8673
2021-03-04,대전,1196
2021-03-04,부산,3282
2021-03-04,서울,28690
2021-03-04,세종,236
2021-03-04,울산,1016
2021-03-04,인천,4494
2021-03-04,전남,872
2021-03-04,전북,1221
2021-03-04,제주,582
2021-03-04,충남,2460
2021-03-04,충북,1801
2021-03-04,합계,91239
2021-03-05,강원,1887
2021-03-05,검역,2996
2021-03-05,경기,24415
2021-03-05,경남,2211
2021-03-05,경북,3292
2021-03-05,광주,2111
2021-03-05,대구,8676
2021-03-05,대전,1196
2021-03-05,부산,3302
2021-03-05,서울,28819
2021-03-05,세종,237
2021-03-05,울산,1019
2021-03-05,인천,4507
2021-03-05,전남,872
2021-03-05,전북,1224
2021-03-05,제주,584
2021-03-05,충남,2469
2021-03-05,충북,1820
2021-03-05,합계,91637
2021-03-06,강원,1894
2021-03-06,검역,3002
2021-03-06,경기,24588
2021-03-06,경남,2216
2021-03-06,경북,3305
2021-03-06,광주,2114
2021-03-06,대구,8680
2021-03-06,대전,1196
2021-03-06,부산,3314
2021-03-06,서울,28947
2021-03-06,세종,239
2021-03-06,울산,1023
2021-03-06,인천,4527
2021-03-06,전남,875
2021-03-06,전북,1228
2021-03-06,제주,589
2021-03-06,충남,2476
2021-03-06,충북,1842
2021-03-06,합계,92055
2021-03-07,강원,1904
2021-03-07,검역,3007
2021-03-07,경기,24760
2021-03-07,경남,2219
2021-03-07,경북,3318
2021-03-07,광주,2118
2021-03-07,대구,8688
2021-03-07,대전,1197
2021-03-07,부산,3320
2021-03-07,서울,29079
2021-03-07,세종,241
2021-03-07,울산,1025
2021-03-07,인천,4555
2021-03-07,전남,881
2021-03-07,전북,1233
2021-03-07,제주,593
2021-03-07,충남,2482
2021-03-07,충북,1851
2021-03-07,합계,92471
2021-03-08,강원,1914
2021-03-08,검역,3012
2021-03-08,경기,24888
2021-03-08,경남,2220
2021-03-08,경북,3321
2021-03-08,광주,2133
2021-03-08,대구,8694
2021-03-08,대전,1197
2021-03-08,부산,3332
2021-03-08,서울,29179
2021-03-08,세종,242
2021-03-08,울산,1028
2021-03-08,인천,4570
2021-03-08,전남,887
2021-03-08,전북,1237
2021-03-08,제주,596
2021-03-08,충남,2496
2021-03-08,충북,1871
2021-03-08,합계,92817
2021-03-09,강원,1927
2021-03-09,검역,3016
2021-03-09,경기,25076
2021-03-09,경남,2221
2021-03-09,경북,3323
2021-03-09,광주,2166
2021-03-09,대구,8697
2021-03-09,대전,1198
2021-03-09,부산,3351
2021-03-09,서울,29281
2021-03-09,세종,242
2021-03-09,울산,1039
2021-03-09,인천,4590
2021-03-09,전남,890
2021-03-09,전북,1245
2021-03-09,제주,598
2021-03-09,충남,2511
2021-03-09,충북,1892
2021-03-09,합계,93263
2021-03-10,강원,1947
2021-03-10,검역,3021
2021-03-10,경기,25279
2021-03-10,경남,2228
2021-03-10,경북,3327
2021-03-10,광주,2167
2021-03-10,대구,8698
2021-03-10,대전,1201
2021-03-10,부산,3358
2021-03-10,서울,29419
2021-03-10,세종,242
2021-03-10,울산,1060
2021-03-10,인천,4613
2021-03-10,전남,893
2021-03-10,전북,1250
2021-03-10,제주,600
2021-03-10,충남,2517
2021-03-10,충북,1913
2021-03-10,합계,93733
2021-03-11,강원,1977
2021-03-11,검역,3031
2021-03-11,경기,25463
2021-03-11,경남,2236
2021-03-11,경북,3338
2021-03-11,광주,2168
2021-03-11,대구,8702
2021-03-11,대전,1202
2021-03-11,부산,3372
2021-03-11,서울,29557
2021-03-11,세종,242
2021-03-11,울산,1083
2021-03-11,인천,4631
2021-03-11,전남,896
2021-03-11,전북,1258
2021-03-11,제주,602
2021-03-11,충남,2521
2021-03-11,충북,1919
2021-03-11,합계,94198
2021-03-12,강원,1989
2021-03-12,검역,3037
2021-03-12,경기,25629
2021-03-12,경남,2292
2021-03-12,경북,3347
2021-03-12,광주,2170
2021-03-12,대구,8706
2021-03-12,대전,1202
2021-03-12,부산,3387
2021-03-12,서울,29697
2021-03-12,세종,244
2021-03-12,울산,1088
2021-03-12,인천,4662
2021-03-12,전남,900
2021-03-12,전북,1262
2021-03-12,제주,604
2021-03-12,충남,2524
2021-03-12,충북,1946
2021-03-12,합계,94686
2021-03-13,강원,2007
2021-03-13,검역,3043
2021-03-13,경기,25793
2021-03-13,경남,2354
2021-03-13,경북,3361
2021-03-13,광주,2173
2021-03-13,대구,8715
2021-03-13,대전,1203
2021-03-13,부산,3404
2021-03-13,서울,29837
2021-03-13,세종,244
2021-03-13,울산,1089
2021-03-13,인천,4688
2021-03-13,전남,901
2021-03-13,전북,1264
2021-03-13,제주,605
2021-03-13,충남,2533
2021-03-13,충북,1962
2021-03-13,합계,95176
2021-03-14,강원,2023
2021-03-14,검역,3049
2021-03-14,경기,25996
2021-03-14,경남,2407
2021-03-14,경북,3370
2021-03-14,광주,2174
2021-03-14,대구,8721
2021-03-14,대전,1203
2021-03-14,부산,3417
2021-03-14,서울,29949
2021-03-14,세종,244
2021-03-14,울산,1090
2021-03-14,인천,4708
2021-03-14,전남,903
2021-03-14,전북,1271
2021-03-14,제주,606
2021-03-14,충남,2535
2021-03-14,충북,1969
2021-03-14,합계,95635
2021-03-15,강원,2033
2021-03-15,검역,3056
2021-03-15,경기,26157
2021-03-15,경남,2438
2021-03-15,경북,3373
2021-03-15,광주,2175
2021-03-15,대구,8726
2021-03-15,대전,1205
2021-03-15,부산,3421
2021-03-15,서울,30061
2021-03-15,세종,246
2021-03-15,울산,1092
2021-03-15,인천,4726
2021-03-15,전남,904
2021-03-15,전북,1276
2021-03-15,제주,609
2021-03-15,충남,2541
2021-03-15,충북,1978
2021-03-15,합계,96017
2021-03-16,강원,2046
2021-03-16,검역,3063
2021-03-16,경기,26305
2021-03-16,경남,2503
2021-03-16,경북,3377
2021-03-16,광주,2177
2021-03-16,대구,8729
2021-03-16,대전,1206
2021-03-16,부산,3428
2021-03-16,서울,30140
2021-03-16,세종,246
2021-03-16,울산,1095
2021-03-16,인천,4740
2021-03-16,전남,905
2021-03-16,전북,1283
2021-03-16,제주,611
2021-03-16,충남,2545
2021-03-16,충북,1981
2021-03-16,합계,96380
2021-03-17,강원,2056
2021-03-17,검역,3072
2021-03-17,경기,26491
2021-03-17,경남,2548
2021-03-17,경북,3381
2021-03-17,광주,2178
2021-03-17,대구,8743
2021-03-17,대전,1207
2021-03-17,부산,3439
2021-03-17,서울,30260
2021-03-17,세종,249
2021-03-17,울산,1099
2021-03-17,인천,4761
2021-03-17,전남,905
2021-03-17,전북,1304
2021-03-17,제주,612
2021-03-17,충남,2551
2021-03-17,충북,1993
2021-03-17,합계,96849
2021-03-18,강원,2079
2021-03-18,검역,3081
2021-03-18,경기,26650
2021-03-18,경남,2583
2021-03-18,경북,3386
2021-03-18,광주,2179
2021-03-18,대구,8757
2021-03-18,대전,1209
2021-03-18,부산,3446
2021-03-18,서울,30384
2021-03-18,세종,250
2021-03-18,울산,1104
2021-03-18,인천,4782
2021-03-18,전남,905
2021-03-18,전북,1319
2021-03-18,제주,614
2021-03-18,충남,2565
2021-03-18,충북,2001
2021-03-18,합계,97294
2021-03-19,강원,2110
2021-03-19,검역,3088
2021-03-19,경기,26807
2021-03-19,경남,2625
2021-03-19,경북,3390
2021-03-19,광주,2181
2021-03-19,대구,8762
2021-03-19,대전,1216
2021-03-19,부산,3453
2021-03-19,서울,30530
2021-03-19,세종,250
2021-03-19,울산,1107
2021-03-19,인천,4806
2021-03-19,전남,905
2021-03-19,전북,1334
2021-03-19,제주,614
2021-03-19,충남,2570
2021-03-19,충북,2009
2021-03-19,합계,97757
2021-03-20,강원,2127
2021-03-20,검역,3092
2021-03-20,경기,26996
2021-03-20,경남,2656
2021-03-20,경북,3401
2021-03-20,광주,2182
2021-03-20,대구,8778
2021-03-20,대전,1224
2021-03-20,부산,3462
2021-03-20,서울,30650
2021-03-20,세종,250
2021-03-20,울산,1110
2021-03-20,인천,4818
2021-03-20,전남,905
2021-03-20,전북,1350
2021-03-20,제주,615
2021-03-20,충남,2576
2021-03-20,충북,2017
2021-03-20,합계,98209
2021-03-21,강원,2141
2021-03-21,검역,3101
2021-03-21,경기,27153
2021-03-21,경남,2710
2021-03-21,경북,3406
2021-03-21,광주,2184
2021-03-21,대구,8792
2021-03-21,대전,1225
2021-03-21,부산,3481
2021-03-21,서울,30775
2021-03-21,세종,250
2021-03-21,울산,1117
2021-03-21,인천,4840
2021-03-21,전남,905
2021-03-21,전북,1361
2021-03-21,제주,616
2021-03-21,충남,2581
2021-03-21,충북,2027
2021-03-21,합계,98665
