,seq,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
6485,7494,2021-02-08,합계,81183,1474,287,71218,8491,263,24,156.58
6486,7495,2021-02-08,서울,25279,339,112,21185,3755,111,1,259.71
6487,7496,2021-02-08,부산,2894,96,9,2476,322,7,2,84.82
6488,7497,2021-02-08,대구,8411,211,21,8058,142,20,1,345.21
6489,7498,2021-02-08,인천,3983,51,18,3595,337,17,1,134.74
6490,7499,2021-02-08,광주,1900,19,7,1586,295,7,0,130.43
6491,7500,2021-02-08,대전,1125,14,4,1046,65,4,0,76.32
6492,7501,2021-02-08,울산,945,37,1,891,17,0,1,82.39
6493,7502,2021-02-08,세종,199,1,1,190,8,1,0,58.13
6494,7503,2021-02-08,경기,20645,442,82,18233,1970,78,4,155.81
6495,7504,2021-02-08,강원,1740,33,4,1550,157,4,0,112.95
6496,7505,2021-02-08,충북,1617,57,0,1426,134,0,0,101.10
6497,7506,2021-02-08,충남,2124,33,10,1907,184,5,5,100.07
6498,7507,2021-02-08,전북,1059,51,0,949,59,0,0,58.27
6499,7508,2021-02-08,전남,766,7,0,687,72,0,0,41.08
6500,7509,2021-02-08,경북,3071,70,6,2793,208,5,1,115.34
6501,7510,2021-02-08,경남,2068,10,4,1903,155,4,0,61.52
6502,7511,2021-02-08,제주,537,0,0,519,18,0,0,80.06
6503,7512,2021-02-08,검역,2820,3,8,2224,593,0,8,-
6504,7513,2021-02-09,합계,81486,1482,302,71676,8328,273,29,157.17
6505,7514,2021-02-09,서울,25369,341,90,21318,3710,86,4,260.64
6506,7515,2021-02-09,부산,2903,96,9,2493,314,9,0,85.09
6507,7516,2021-02-09,대구,8420,211,9,8069,140,9,0,345.58
6508,7517,2021-02-09,인천,3999,51,16,3607,341,14,2,135.28
6509,7518,2021-02-09,광주,1908,19,8,1621,268,8,0,130.98
6510,7519,2021-02-09,대전,1127,15,2,1060,52,2,0,76.45
6511,7520,2021-02-09,울산,948,37,3,895,16,3,0,82.65
6512,7521,2021-02-09,세종,200,1,1,191,8,1,0,58.42
6513,7522,2021-02-09,경기,20771,446,126,18355,1970,117,9,156.76
6514,7523,2021-02-09,강원,1743,34,3,1559,150,3,0,113.14
6515,7524,2021-02-09,충북,1620,57,3,1443,120,2,1,101.29
6516,7525,2021-02-09,충남,2129,33,5,1913,183,5,0,100.31
6517,7526,2021-02-09,전북,1062,51,3,957,54,3,0,58.44
6518,7527,2021-02-09,전남,766,7,0,690,69,0,0,41.08
6519,7528,2021-02-09,경북,3076,70,5,2826,180,4,1,115.53
6520,7529,2021-02-09,경남,2075,10,7,1936,129,5,2,61.73
6521,7530,2021-02-09,제주,539,0,2,519,20,2,0,80.36
6522,7531,2021-02-09,검역,2831,3,10,2224,604,0,10,-
6523,7532,2021-02-10,합계,81930,1486,444,72226,8218,414,30,158.02
6524,7533,2021-02-10,서울,25544,343,175,21477,3724,169,6,262.43
6525,7534,2021-02-10,부산,2922,96,19,2526,300,18,1,85.64
6526,7535,2021-02-10,대구,8436,211,16,8076,149,14,2,346.24
6527,7536,2021-02-10,인천,4019,51,20,3654,314,18,2,135.96
6528,7537,2021-02-10,광주,1922,19,14,1663,240,14,0,131.94
6529,7538,2021-02-10,대전,1127,15,0,1064,48,0,0,76.45
6530,7539,2021-02-10,울산,948,37,0,899,12,0,0,82.65
6531,7540,2021-02-10,세종,201,1,1,193,7,1,0,58.72
6532,7541,2021-02-10,경기,20940,448,169,18484,2008,157,12,158.03
6533,7542,2021-02-10,강원,1748,34,5,1575,139,5,0,113.47
6534,7543,2021-02-10,충북,1622,57,2,1464,101,2,0,101.41
6535,7544,2021-02-10,충남,2131,33,2,1933,165,2,0,100.40
6536,7545,2021-02-10,전북,1064,51,2,966,47,2,0,58.55
6537,7546,2021-02-10,전남,768,7,2,704,57,1,1,41.19
6538,7547,2021-02-10,경북,3078,70,2,2851,157,2,0,115.61
6539,7548,2021-02-10,경남,2084,10,9,1951,123,9,0,62.00
6540,7549,2021-02-10,제주,539,0,0,522,17,0,0,80.36
6541,7550,2021-02-10,검역,2837,3,6,2224,610,0,6,-
6542,7551,2021-02-11,합계,82434,1496,504,72638,8300,467,37,158.99
6543,7552,2021-02-11,서울,25727,347,183,21548,3832,177,6,264.31
6544,7553,2021-02-11,부산,2951,97,29,2539,315,29,0,86.49
6545,7554,2021-02-11,대구,8449,211,13,8089,149,10,3,346.77
6546,7555,2021-02-11,인천,4044,51,25,3667,326,25,0,136.80
6547,7556,2021-02-11,광주,1935,19,13,1711,205,9,4,132.84
6548,7557,2021-02-11,대전,1130,15,3,1069,46,2,1,76.65
6549,7558,2021-02-11,울산,950,37,2,901,12,2,0,82.82
6550,7559,2021-02-11,세종,201,1,0,195,5,0,0,58.72
6551,7560,2021-02-11,경기,21128,451,188,18611,2066,181,7,159.45
6552,7561,2021-02-11,강원,1759,34,11,1606,119,11,0,114.18
6553,7562,2021-02-11,충북,1626,57,4,1474,95,3,1,101.66
6554,7563,2021-02-11,충남,2132,33,1,1950,149,1,0,100.45
6555,7564,2021-02-11,전북,1071,52,7,977,42,7,0,58.93
6556,7565,2021-02-11,전남,768,7,0,711,50,0,0,41.19
6557,7566,2021-02-11,경북,3079,70,1,2878,131,1,0,115.64
6558,7567,2021-02-11,경남,2089,10,5,1967,112,5,0,62.15
6559,7568,2021-02-11,제주,543,1,4,521,21,4,0,80.95
6560,7569,2021-02-11,검역,2852,3,15,2224,625,0,15,-
6561,7570,2021-02-12,합계,82837,1507,403,72936,8394,384,19,159.77
6562,7571,2021-02-12,서울,25885,351,158,21648,3886,155,3,265.94
6563,7572,2021-02-12,부산,2978,98,27,2553,327,25,2,87.28
6564,7573,2021-02-12,대구,8461,211,12,8103,147,11,1,347.26
6565,7574,2021-02-12,인천,4087,51,43,3682,354,41,2,138.26
6566,7575,2021-02-12,광주,1941,19,6,1733,189,6,0,133.25
6567,7576,2021-02-12,대전,1131,15,1,1072,44,1,0,76.72
6568,7577,2021-02-12,울산,950,37,0,903,10,0,0,82.82
6569,7578,2021-02-12,세종,203,1,2,195,7,2,0,59.30
6570,7579,2021-02-12,경기,21233,456,105,18680,2097,103,2,160.24
6571,7580,2021-02-12,강원,1765,34,6,1614,117,6,0,114.57
6572,7581,2021-02-12,충북,1632,57,6,1489,86,6,0,102.04
6573,7582,2021-02-12,충남,2145,33,13,1957,155,10,3,101.06
6574,7583,2021-02-12,전북,1073,53,2,978,42,2,0,59.04
6575,7584,2021-02-12,전남,772,7,4,716,49,4,0,41.40
6576,7585,2021-02-12,경북,3083,70,4,2893,120,4,0,115.79
6577,7586,2021-02-12,경남,2093,10,4,1975,108,4,0,62.27
6578,7587,2021-02-12,제주,547,1,4,521,25,4,0,81.55
6579,7588,2021-02-12,검역,2858,3,6,2224,631,0,6,-
6580,7589,2021-02-13,합계,83199,1514,362,73227,8458,345,17,160
6581,7590,2021-02-13,서울,26021,352,136,21726,3943,131,5,267.33
6582,7591,2021-02-13,부산,3005,100,27,2565,340,26,1,88.08
6583,7592,2021-02-13,대구,8475,211,14,8114,150,14,0,347.84
6584,7593,2021-02-13,인천,4117,51,30,3700,366,29,1,139.27
6585,7594,2021-02-13,광주,1944,19,3,1755,170,3,0,133.45
6586,7595,2021-02-13,대전,1136,15,5,1073,48,5,0,77.06
6587,7596,2021-02-13,울산,952,37,2,903,12,2,0,83.00
6588,7597,2021-02-13,세종,208,1,5,196,11,5,0,60.76
6589,7598,2021-02-13,경기,21332,459,99,18773,2100,97,2,160.99
6590,7599,2021-02-13,강원,1767,35,2,1623,109,2,0,114.70
6591,7600,2021-02-13,충북,1637,57,5,1500,80,4,1,102.35
6592,7601,2021-02-13,충남,2160,33,15,1959,168,14,1,101.77
6593,7602,2021-02-13,전북,1078,53,5,979,46,5,0,59.32
6594,7603,2021-02-13,전남,772,7,0,721,44,0,0,41.40
6595,7604,2021-02-13,경북,3088,70,5,2914,104,4,1,115.98
6596,7605,2021-02-13,경남,2097,10,4,1981,106,4,0,62.39
6597,7606,2021-02-13,제주,547,1,0,521,25,0,0,81.55
6598,7607,2021-02-13,검역,2863,3,5,2224,636,0,5,-
6599,7608,2021-02-14,합계,83525,1522,326,73559,8444,304,22,52.62
6600,7609,2021-02-14,서울,26173,355,152,21815,4003,147,5,64.44
6601,7610,2021-02-14,부산,3020,100,15,2584,336,12,3,17.59
6602,7611,2021-02-14,대구,8478,211,3,8125,142,3,0,294.85
6603,7612,2021-02-14,인천,4136,51,19,3731,354,19,0,35.93
6604,7613,2021-02-14,광주,1946,19,2,1770,157,2,0,35.42
6605,7614,2021-02-14,대전,1138,15,2,1076,47,2,0,30.12
6606,7615,2021-02-14,울산,955,37,3,904,14,3,0,14.38
6607,7616,2021-02-14,세종,210,1,2,196,13,2,0,23.95
6608,7617,2021-02-14,경기,21412,463,80,18886,2063,77,3,42.62
6609,7618,2021-02-14,강원,1772,36,5,1628,108,5,0,19.21
6610,7619,2021-02-14,충북,1642,57,5,1506,79,5,0,12.19
6611,7620,2021-02-14,충남,2172,33,12,1979,160,11,1,29.92
6612,7621,2021-02-14,전북,1084,53,6,986,45,5,1,9.19
6613,7622,2021-02-14,전남,774,7,2,721,46,1,1,10.19
6614,7623,2021-02-14,경북,3093,70,5,2916,107,4,1,59.76
6615,7624,2021-02-14,경남,2103,10,6,1991,102,6,0,10.20
6616,7625,2021-02-14,제주,547,1,0,521,25,0,0,8.95
6617,7626,2021-02-14,검역,2870,3,7,2224,643,0,7,-
6618,7627,2021-02-15,합계,83868,1527,343,73794,8547,322,21,161.76
6619,7628,2021-02-15,서울,26323,356,150,21887,4080,146,4,270.45
6620,7629,2021-02-15,부산,3035,101,15,2595,339,15,0,88.96
6621,7630,2021-02-15,대구,8491,211,13,8130,150,12,1,348.49
6622,7631,2021-02-15,인천,4148,51,12,3744,353,9,3,140.32
6623,7632,2021-02-15,광주,1949,19,3,1793,137,3,0,133.80
6624,7633,2021-02-15,대전,1146,15,8,1078,53,6,2,77.74
6625,7634,2021-02-15,울산,959,37,4,904,18,3,1,83.61
6626,7635,2021-02-15,세종,210,1,0,196,13,0,0,61.34
6627,7636,2021-02-15,경기,21514,466,102,18978,2070,99,3,162.37
6628,7637,2021-02-15,강원,1773,36,1,1631,106,1,0,115.09
6629,7638,2021-02-15,충북,1642,57,0,1507,78,0,0,102.66
6630,7639,2021-02-15,충남,2181,33,9,1979,169,9,0,102.76
6631,7640,2021-02-15,전북,1088,53,4,986,49,4,0,59.87
6632,7641,2021-02-15,전남,779,7,5,722,50,4,1,41.78
6633,7642,2021-02-15,경북,3101,70,8,2917,114,8,0,116.47
6634,7643,2021-02-15,경남,2106,10,3,1998,98,3,0,62.65
6635,7644,2021-02-15,제주,547,1,0,523,23,0,0,81.55
6636,7645,2021-02-15,검역,2876,3,6,2226,647,0,6,-
6637,7646,2021-02-16,합계,84325,1534,457,74551,8240,429,28,162.64
6638,7647,2021-02-16,서울,26484,359,161,22032,4093,155,6,272.09
6639,7648,2021-02-16,부산,3054,101,19,2617,336,17,2,89.51
6640,7649,2021-02-16,대구,8503,211,12,8145,147,11,1,348.99
6641,7650,2021-02-16,인천,4169,51,21,3797,321,19,2,141.03
6642,7651,2021-02-16,광주,1951,19,2,1820,112,2,0,133.93
6643,7652,2021-02-16,대전,1150,15,4,1084,51,4,0,78.01
6644,7653,2021-02-16,울산,966,37,7,904,25,7,0,84.22
6645,7654,2021-02-16,세종,210,1,0,196,13,0,0,61.34
6646,7655,2021-02-16,경기,21648,468,134,19369,1811,129,5,163.38
6647,7656,2021-02-16,강원,1778,36,5,1665,77,4,1,115.41
6648,7657,2021-02-16,충북,1649,58,7,1513,78,7,0,103.10
6649,7658,2021-02-16,충남,2239,33,58,1986,220,58,0,105.49
6650,7659,2021-02-16,전북,1093,53,5,990,50,5,0,60.14
6651,7660,2021-02-16,전남,781,8,2,725,48,2,0,41.88
6652,7661,2021-02-16,경북,3104,70,3,2942,92,2,1,116.58
6653,7662,2021-02-16,경남,2114,10,8,2014,90,6,2,62.89
6654,7663,2021-02-16,제주,548,1,1,526,21,1,0,81.70
6655,7664,2021-02-16,검역,2884,3,8,2226,655,0,8,-
6656,7665,2021-02-17,합계,84946,1538,621,75360,8048,590,31,163.84
6657,7666,2021-02-17,서울,26742,360,258,22430,3952,247,11,274.74
6658,7667,2021-02-17,부산,3073,101,19,2635,337,18,1,90.07
6659,7668,2021-02-17,대구,8517,211,14,8158,148,12,2,349.56
6660,7669,2021-02-17,인천,4190,51,21,3816,323,21,0,141.74
6661,7670,2021-02-17,광주,1954,19,3,1832,103,2,1,134.14
6662,7671,2021-02-17,대전,1157,15,7,1094,48,7,0,78.49
6663,7672,2021-02-17,울산,975,37,9,907,31,9,0,85.00
6664,7673,2021-02-17,세종,212,1,2,196,15,2,0,61.93
6665,7674,2021-02-17,경기,21802,470,154,19629,1703,147,7,164.54
6666,7675,2021-02-17,강원,1781,36,3,1670,75,3,0,115.61
6667,7676,2021-02-17,충북,1655,58,6,1528,69,6,0,103.48
6668,7677,2021-02-17,충남,2314,33,75,2002,279,74,1,109.02
6669,7678,2021-02-17,전북,1099,54,6,992,53,6,0,60.47
6670,7679,2021-02-17,전남,796,8,15,737,51,15,0,42.69
6671,7680,2021-02-17,경북,3119,70,15,2953,96,14,1,117.15
6672,7681,2021-02-17,경남,2122,10,8,2021,91,7,1,63.13
6673,7682,2021-02-17,제주,548,1,0,534,13,0,0,81.70
6674,7683,2021-02-17,검역,2890,3,6,2226,661,0,6,-
6675,7684,2021-02-18,합계,85567,1544,621,75896,8127,590,31,165.04
6676,7685,2021-02-18,서울,26927,362,185,22687,3878,179,6,276.64
6677,7686,2021-02-18,부산,3101,101,28,2659,341,28,0,90.89
6678,7687,2021-02-18,대구,8526,212,9,8178,136,9,0,349.93
6679,7688,2021-02-18,인천,4207,52,17,3864,291,16,1,142.31
6680,7689,2021-02-18,광주,1970,19,16,1842,109,12,4,135.24
6681,7690,2021-02-18,대전,1169,15,12,1102,52,12,0,79.30
6682,7691,2021-02-18,울산,981,37,6,908,36,6,0,85.52
6683,7692,2021-02-18,세종,213,1,1,197,15,1,0,62.22
6684,7693,2021-02-18,경기,22043,471,241,19746,1826,237,4,166.36
6685,7694,2021-02-18,강원,1785,36,4,1673,76,3,1,115.87
6686,7695,2021-02-18,충북,1672,58,17,1534,80,16,1,104.54
6687,7696,2021-02-18,충남,2342,34,28,2021,287,28,0,110.34
6688,7697,2021-02-18,전북,1105,54,6,992,59,5,1,60.80
6689,7698,2021-02-18,전남,800,8,4,740,52,4,0,42.90
6690,7699,2021-02-18,경북,3142,70,23,2964,108,22,1,118.01
6691,7700,2021-02-18,경남,2129,10,7,2026,93,7,0,63.34
6692,7701,2021-02-18,제주,553,1,5,534,18,5,0,82.45
6693,7702,2021-02-18,검역,2902,3,12,2229,670,0,12,-
6694,7703,2021-02-19,합계,86128,1550,561,76513,8065,533,28,166.12
6695,7704,2021-02-19,서울,27107,364,180,23078,3665,177,3,278.49
6696,7705,2021-02-19,부산,3117,102,16,2679,336,16,0,91.36
6697,7706,2021-02-19,대구,8537,212,11,8190,135,10,1,350.38
6698,7707,2021-02-19,인천,4245,52,38,3880,313,37,1,143.60
6699,7708,2021-02-19,광주,1974,19,4,1856,99,3,1,135.51
6700,7709,2021-02-19,대전,1173,15,4,1109,49,4,0,79.57
6701,7710,2021-02-19,울산,993,37,12,910,46,12,0,86.57
6702,7711,2021-02-19,세종,214,1,1,197,16,1,0,62.51
6703,7712,2021-02-19,경기,22232,473,189,19863,1896,182,7,167.78
6704,7713,2021-02-19,강원,1792,37,7,1675,80,5,2,116.32
6705,7714,2021-02-19,충북,1690,58,18,1534,98,18,0,105.67
6706,7715,2021-02-19,충남,2366,34,24,2028,304,21,3,111.47
6707,7716,2021-02-19,전북,1108,54,3,994,60,3,0,60.97
6708,7717,2021-02-19,전남,810,8,10,743,59,10,0,43.44
6709,7718,2021-02-19,경북,3164,70,22,2974,120,22,0,118.84
6710,7719,2021-02-19,경남,2138,10,9,2038,90,9,0,63.61
6711,7720,2021-02-19,제주,556,1,3,535,20,3,0,82.89
6712,7721,2021-02-19,검역,2912,3,10,2230,679,0,10,-
6713,7722,2021-02-20,합계,86576,1553,448,77083,7940,416,32,166.98
6714,7723,2021-02-20,서울,27230,365,123,23399,3466,119,4,279.76
6715,7724,2021-02-20,부산,3131,102,14,2701,328,14,0,91.77
6716,7725,2021-02-20,대구,8546,213,9,8202,131,9,0,350.75
6717,7726,2021-02-20,인천,4282,52,37,3895,335,35,2,144.85
6718,7727,2021-02-20,광주,1979,19,5,1887,73,1,4,135.86
6719,7728,2021-02-20,대전,1175,15,2,1110,50,2,0,79.71
6720,7729,2021-02-20,울산,994,37,1,910,47,0,1,86.66
6721,7730,2021-02-20,세종,214,1,0,198,15,0,0,62.51
6722,7731,2021-02-20,경기,22402,474,170,19982,1946,161,9,169.07
6723,7732,2021-02-20,강원,1797,37,5,1680,80,3,2,116.65
6724,7733,2021-02-20,충북,1706,58,16,1536,112,16,0,106.67
6725,7734,2021-02-20,충남,2378,34,12,2038,306,12,0,112.04
6726,7735,2021-02-20,전북,1116,54,8,998,64,8,0,61.41
6727,7736,2021-02-20,전남,820,8,10,744,68,10,0,43.87
6728,7737,2021-02-20,경북,3183,70,19,2982,131,16,3,119.55
6729,7738,2021-02-20,경남,2146,10,8,2048,88,8,0,63.84
6730,7739,2021-02-20,제주,558,1,2,535,22,2,0,83.19
6731,7740,2021-02-20,검역,2919,3,7,2238,678,0,7,-
6732,7741,2021-02-21,합계,86992,1557,416,77516,7919,391,25,52.62
6733,7742,2021-02-21,서울,27360,365,130,23553,3442,120,10,64.44
6734,7743,2021-02-21,부산,3143,102,12,2730,311,11,1,17.59
6735,7744,2021-02-21,대구,8554,213,8,8221,120,6,2,294.85
6736,7745,2021-02-21,인천,4303,52,21,3934,317,21,0,35.93
6737,7746,2021-02-21,광주,1985,19,6,1895,71,5,1,35.42
6738,7747,2021-02-21,대전,1175,15,0,1110,50,0,0,30.12
6739,7748,2021-02-21,울산,998,37,4,912,49,4,0,14.38
6740,7749,2021-02-21,세종,215,1,1,200,14,1,0,23.95
6741,7750,2021-02-21,경기,22573,477,171,20127,1969,170,1,42.62
6742,7751,2021-02-21,강원,1803,38,6,1684,81,6,0,19.21
6743,7752,2021-02-21,충북,1712,58,6,1540,114,6,0,12.19
6744,7753,2021-02-21,충남,2388,34,10,2044,310,10,0,29.92
6745,7754,2021-02-21,전북,1124,54,8,999,71,7,1,9.19
6746,7755,2021-02-21,전남,828,8,8,747,73,8,0,10.19
6747,7756,2021-02-21,경북,3190,70,7,2988,132,6,1,59.76
6748,7757,2021-02-21,경남,2153,10,7,2058,85,7,0,10.20
6749,7758,2021-02-21,제주,561,1,3,536,24,3,0,8.95
6750,7759,2021-02-21,검역,2927,3,8,2238,686,0,8,-
6751,7798,2021-02-22,합계,87324,1562,332,77887,7875,313,19,168.42
6752,7799,2021-02-22,서울,27466,369,106,23705,3392,102,4,282.18
6753,7800,2021-02-22,부산,3155,102,12,2761,292,12,0,92.47
6754,7801,2021-02-22,대구,8558,213,4,8226,119,4,0,351.24
6755,7802,2021-02-22,인천,4322,52,19,3965,305,18,1,146.21
6756,7803,2021-02-22,광주,1990,19,5,1907,64,4,1,136.61
6757,7804,2021-02-22,대전,1178,15,3,1113,50,2,1,79.91
6758,7805,2021-02-22,울산,999,37,1,912,50,0,1,87.09
6759,7806,2021-02-22,세종,215,1,0,200,14,0,0,62.81
6760,7807,2021-02-22,경기,22694,477,121,20249,1968,116,5,171.27
6761,7808,2021-02-22,강원,1823,38,20,1684,101,19,1,118.34
6762,7809,2021-02-22,충북,1719,58,7,1543,118,7,0,107.48
6763,7810,2021-02-22,충남,2394,35,6,2046,313,6,0,112.79
6764,7811,2021-02-22,전북,1128,54,4,1002,72,4,0,62.07
6765,7812,2021-02-22,전남,831,8,3,749,74,3,0,44.56
6766,7813,2021-02-22,경북,3201,70,11,2991,140,11,0,120.22
6767,7814,2021-02-22,경남,2159,10,6,2060,89,5,1,64.23
6768,7815,2021-02-22,제주,561,1,0,536,24,0,0,83.64
6769,7816,2021-02-22,검역,2931,3,4,2238,690,0,4,-
6770,7817,2021-02-23,합계,87680,1573,356,78394,7713,329,27,169.11
6771,7818,2021-02-23,서울,27591,371,125,23975,3245,117,8,283.47
6772,7819,2021-02-23,부산,3167,104,12,2774,289,12,0,92.82
6773,7820,2021-02-23,대구,8568,213,10,8239,116,7,3,351.65
6774,7821,2021-02-23,인천,4336,52,14,4009,275,12,2,146.68
6775,7822,2021-02-23,광주,1997,20,7,1911,66,6,1,137.09
6776,7823,2021-02-23,대전,1179,15,1,1117,47,0,1,79.98
6777,7824,2021-02-23,울산,1001,37,2,912,52,1,1,87.27
6778,7825,2021-02-23,세종,216,1,1,201,14,1,0,63.10
6779,7826,2021-02-23,경기,22821,480,127,20358,1983,122,5,172.23
6780,7827,2021-02-23,강원,1837,41,14,1699,97,14,0,119.24
6781,7828,2021-02-23,충북,1723,58,4,1545,120,4,0,107.73
6782,7829,2021-02-23,충남,2402,35,8,2050,317,8,0,113.17
6783,7830,2021-02-23,전북,1135,54,7,1013,68,7,0,62.46
6784,7831,2021-02-23,전남,837,8,6,753,76,6,0,44.89
6785,7832,2021-02-23,경북,3209,70,8,2997,142,7,1,120.53
6786,7833,2021-02-23,경남,2164,10,5,2067,87,5,0,64.38
6787,7834,2021-02-23,제주,561,1,0,536,24,0,0,83.64
6788,7835,2021-02-23,검역,2936,3,5,2238,695,0,5,-
6789,7836,2021-02-24,합계,88120,1576,440,79050,7494,417,23,169.96
6790,7837,2021-02-24,서울,27735,372,144,24449,2914,138,6,284.94
6791,7838,2021-02-24,부산,3180,104,13,2802,274,13,0,93.21
6792,7839,2021-02-24,대구,8587,213,19,8252,122,17,2,352.43
6793,7840,2021-02-24,인천,4354,52,18,4027,275,17,1,147.29
6794,7841,2021-02-24,광주,2032,20,35,1916,96,35,0,139.49
6795,7842,2021-02-24,대전,1181,15,2,1121,45,2,0,80.11
6796,7843,2021-02-24,울산,1002,37,1,915,50,1,0,87.36
6797,7844,2021-02-24,세종,218,1,2,203,14,2,0,63.68
6798,7845,2021-02-24,경기,22964,481,143,20416,2067,137,6,173.31
6799,7846,2021-02-24,강원,1846,41,9,1704,101,9,0,119.83
6800,7847,2021-02-24,충북,1724,58,1,1552,114,1,0,107.79
6801,7848,2021-02-24,충남,2414,35,12,2069,310,12,0,113.74
6802,7849,2021-02-24,전북,1143,54,8,1017,72,8,0,62.90
6803,7850,2021-02-24,전남,838,8,1,755,75,1,0,44.94
6804,7851,2021-02-24,경북,3227,71,18,3000,156,15,3,121.20
6805,7852,2021-02-24,경남,2172,10,8,2077,85,7,1,64.62
6806,7853,2021-02-24,제주,563,1,2,537,25,2,0,83.94
6807,7854,2021-02-24,검역,2940,3,4,2238,699,0,4,-
6808,7855,2021-02-25,합계,88515,1581,395,79487,7447,368,27,170.72
6809,7856,2021-02-25,서울,27857,373,122,24652,2832,114,8,286.20
6810,7857,2021-02-25,부산,3198,105,18,2814,279,18,0,93.73
6811,7858,2021-02-25,대구,8601,213,14,8264,124,12,2,353.05
6812,7859,2021-02-25,인천,4376,52,22,4048,276,22,0,148.03
6813,7860,2021-02-25,광주,2047,21,15,1922,104,15,0,140.52
6814,7861,2021-02-25,대전,1181,15,0,1123,43,0,0,80.11
6815,7862,2021-02-25,울산,1004,37,2,919,48,1,1,87.53
6816,7863,2021-02-25,세종,218,1,0,206,11,0,0,63.68
6817,7864,2021-02-25,경기,23102,482,138,20513,2107,132,6,174.35
6818,7865,2021-02-25,강원,1848,41,2,1706,101,2,0,119.96
6819,7866,2021-02-25,충북,1728,58,4,1557,113,4,0,108.04
6820,7867,2021-02-25,충남,2430,35,16,2085,310,16,0,114.49
6821,7868,2021-02-25,전북,1148,55,5,1022,71,5,0,63.17
6822,7869,2021-02-25,전남,849,8,11,756,85,11,0,45.53
6823,7870,2021-02-25,경북,3236,71,9,3005,160,9,0,121.54
6824,7871,2021-02-25,경남,2174,10,2,2080,84,2,0,64.68
6825,7872,2021-02-25,제주,568,1,5,538,29,5,0,84.68
6826,7873,2021-02-25,검역,2950,3,10,2277,670,0,10,-
6827,7874,2021-02-26,합계,88903,1585,387,79880,7438,363,24,171.51
6828,7875,2021-02-26,서울,27988,375,131,24808,2805,128,3,287.55
6829,7876,2021-02-26,부산,3209,105,11,2830,274,10,1,94.06
6830,7877,2021-02-26,대구,8612,213,10,8275,124,10,0,353.46
6831,7878,2021-02-26,인천,4391,52,15,4067,272,14,1,148.54
6832,7879,2021-02-26,광주,2058,21,11,1929,108,11,0,141.28
6833,7880,2021-02-26,대전,1187,15,6,1126,46,6,0,80.52
6834,7881,2021-02-26,울산,1005,37,1,925,43,1,0,87.62
6835,7882,2021-02-26,세종,219,1,1,209,9,1,0,63.97
6836,7883,2021-02-26,경기,23243,484,141,20631,2128,135,6,175.41
6837,7884,2021-02-26,강원,1854,41,6,1709,104,5,1,120.35
6838,7885,2021-02-26,충북,1738,58,10,1568,112,10,0,108.67
6839,7886,2021-02-26,충남,2433,35,3,2107,291,2,1,114.63
6840,7887,2021-02-26,전북,1164,55,16,1027,82,15,1,64.05
6841,7888,2021-02-26,전남,854,8,5,758,88,5,0,45.80
6842,7889,2021-02-26,경북,3242,71,6,3013,158,5,1,122.44
6843,7890,2021-02-26,경남,2180,10,6,2083,87,5,1,64.86
6844,7891,2021-02-26,제주,568,1,0,538,29,0,0,84.68
6845,7892,2021-02-26,검역,2958,3,8,2277,678,0,8,-
6846,7893,2021-02-27,합계,89317,1595,415,80333,7389,405,10,172.28
6847,7894,2021-02-27,서울,28119,378,131,24946,2795,130,1,288.90
6848,7895,2021-02-27,부산,3218,108,9,2852,258,9,0,94.32
6849,7896,2021-02-27,대구,8617,213,6,8284,120,6,0,353.71
6850,7897,2021-02-27,인천,4418,52,27,4081,285,27,0,149.45
6851,7898,2021-02-27,광주,2070,21,12,1932,117,12,0,142.10
6852,7899,2021-02-27,대전,1189,15,2,1132,42,2,0,80.66
6853,7900,2021-02-27,울산,1008,37,3,931,40,3,0,87.88
6854,7901,2021-02-27,세종,220,1,1,209,10,1,0,64.27
6855,7902,2021-02-27,경기,23412,487,169,20773,2152,166,3,176.69
6856,7903,2021-02-27,강원,1860,41,6,1714,105,5,1,120.74
6857,7904,2021-02-27,충북,1746,58,8,1573,115,8,0,109.17
6858,7905,2021-02-27,충남,2437,35,4,2139,263,4,0,114.82
6859,7906,2021-02-27,전북,1184,55,20,1033,96,20,0,65.15
6860,7907,2021-02-27,전남,859,8,5,761,90,4,1,46.07
6861,7908,2021-02-27,경북,3249,71,7,3028,150,6,1,122.10
6862,7909,2021-02-27,경남,2181,11,1,2092,78,1,0,64.88
6863,7910,2021-02-27,제주,569,1,1,538,30,1,0,84.83
6864,7911,2021-02-27,검역,2961,3,3,2315,643,0,3,-
6865,7912,2021-02-28,합계,89674,1603,355,80697,7374,333,22,172.96
6866,7913,2021-02-28,서울,28239,380,120,25017,2842,117,3,290.13
