,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
1354,2773,2020-08-20,10-19,942,5.76,5.76,0,0.00,null
1355,2772,2020-08-20,20-29,3879,23.73,23.73,0,0.00,null
1356,2771,2020-08-20,30-39,2071,12.67,12.67,2,0.65,null
1357,2770,2020-08-20,40-49,2191,13.4,13.4,4,1.30,null
1358,2769,2020-08-20,50-59,2930,17.92,17.92,16,5.21,null
1359,2768,2020-08-20,60-69,2268,13.87,13.87,41,13.36,null
1360,2767,2020-08-20,70-79,1109,6.78,6.78,91,29.64,null
1361,2766,2020-08-20,80 이상,645,3.95,3.95,153,49.84,null
1362,2765,2020-08-20,여성,8962,54.83,54.83,144,46.91,null
1363,2764,2020-08-20,남성,7384,45.17,45.17,163,53.09,null
1364,2752,2020-08-19,0-9,299,1.86,1.86,0,0.00,null
1365,2751,2020-08-19,10-19,907,5.65,5.65,0,0.00,null
1366,2750,2020-08-19,20-29,3849,23.97,23.97,0,0.00,null
1367,2749,2020-08-19,30-39,2036,12.68,12.68,2,0.65,null
1368,2748,2020-08-19,40-49,2159,13.45,13.45,4,1.31,null
1369,2747,2020-08-19,50-59,2875,17.9,17.9,16,5.23,null
1370,2746,2020-08-19,60-69,2220,13.82,13.82,41,13.40,null
1371,2745,2020-08-19,70-79,1079,6.72,6.72,91,29.74,null
1372,2744,2020-08-19,80 이상,634,3.95,3.95,152,49.67,null
1373,2743,2020-08-19,여성,8807,54.84,54.84,143,46.73,null
1374,2742,2020-08-19,남성,7251,45.16,45.16,163,53.27,null
1375,2730,2020-08-18,0-9,285,1.81,1.81,0,0.00,null
1376,2729,2020-08-18,10-19,890,5.65,5.65,0,0.00,null
1377,2728,2020-08-18,20-29,3820,24.24,24.24,0,0.00,null
1378,2727,2020-08-18,30-39,2004,12.71,12.71,2,0.65,null
1379,2726,2020-08-18,40-49,2120,13.45,13.45,4,1.31,null
1380,2725,2020-08-18,50-59,2817,17.87,17.87,16,5.23,null
1381,2724,2020-08-18,60-69,2148,13.63,13.63,41,13.40,null
1382,2723,2020-08-18,70-79,1050,6.66,6.66,91,29.74,null
1383,2722,2020-08-18,80 이상,627,3.98,3.98,152,49.67,null
1384,2721,2020-08-18,여성,8619,54.69,54.69,143,46.73,null
1385,2720,2020-08-18,남성,7142,45.31,45.31,163,53.27,null
1386,2708,2020-08-17,0-9,280,1.8,1.8,0,0.00,null
1387,2707,2020-08-17,10-19,872,5.62,5.62,0,0.00,null
1388,2706,2020-08-17,20-29,3803,24.51,24.51,0,0.00,null
1389,2705,2020-08-17,30-39,1977,12.74,12.74,2,0.66,null
1390,2704,2020-08-17,40-49,2093,13.49,13.49,4,1.31,null
1391,2703,2020-08-17,50-59,2756,17.76,17.76,16,5.25,null
1392,2702,2020-08-17,60-69,2081,13.41,13.41,41,13.44,null
1393,2701,2020-08-17,70-79,1028,6.63,6.63,90,29.51,null
1394,2700,2020-08-17,80 이상,625,4.03,4.03,152,49.84,null
1395,2699,2020-08-17,여성,8463,54.55,54.55,143,46.89,null
1396,2698,2020-08-17,남성,7052,45.45,45.45,162,53.11,null
1397,2686,2020-08-16,0-9,275,1.8,1.8,0,0.00,null
1398,2685,2020-08-16,10-19,859,5.61,5.61,0,0.00,null
1399,2684,2020-08-16,20-29,3781,24.68,24.68,0,0.00,null
1400,2683,2020-08-16,30-39,1950,12.73,12.73,2,0.66,null
1401,2682,2020-08-16,40-49,2070,13.51,13.51,4,1.31,null
1402,2681,2020-08-16,50-59,2718,17.74,17.74,16,5.25,null
1403,2680,2020-08-16,60-69,2033,13.27,13.27,41,13.44,null
1404,2679,2020-08-16,70-79,1014,6.62,6.62,90,29.51,null
1405,2678,2020-08-16,80 이상,618,4.03,4.03,152,49.84,null
1406,2677,2020-08-16,여성,8341,54.45,54.45,143,46.89,null
1407,2676,2020-08-16,남성,6977,45.55,45.55,162,53.11,null
1408,2664,2020-08-15,0-9,272,1.81,1.81,0,0.00,null
1409,2663,2020-08-15,10-19,836,5.56,5.56,0,0.00,null
1410,2662,2020-08-15,20-29,3742,24.88,24.88,0,0.00,null
1411,2661,2020-08-15,30-39,1922,12.78,12.78,2,0.66,null
1412,2660,2020-08-15,40-49,2035,13.53,13.53,4,1.31,null
1413,2659,2020-08-15,50-59,2660,17.69,17.69,16,5.25,null
1414,2658,2020-08-15,60-69,1977,13.15,13.15,41,13.44,null
1415,2657,2020-08-15,70-79,983,6.54,6.54,90,29.51,null
1416,2656,2020-08-15,80 이상,612,4.07,4.07,152,49.84,null
1417,2655,2020-08-15,여성,8164,54.29,54.29,143,46.89,null
1418,2654,2020-08-15,남성,6875,45.71,45.71,162,53.11,null
1419,2642,2020-08-14,0-9,268,1.8,1.8,0,0.00,null
1420,2641,2020-08-14,10-19,826,5.55,5.55,0,0.00,null
1421,2640,2020-08-14,20-29,3710,24.94,24.94,0,0.00,null
1422,2639,2020-08-14,30-39,1902,12.79,12.79,2,0.66,null
1423,2638,2020-08-14,40-49,2011,13.52,13.52,4,1.31,null
1424,2637,2020-08-14,50-59,2627,17.66,17.66,16,5.25,null
1425,2636,2020-08-14,60-69,1948,13.1,13.1,41,13.44,null
1426,2635,2020-08-14,70-79,972,6.54,6.54,90,29.51,null
1427,2634,2020-08-14,80 이상,609,4.09,4.09,152,49.84,null
1428,2633,2020-08-14,여성,8068,54.25,54.25,143,46.89,null
1429,2632,2020-08-14,남성,6805,45.75,45.75,162,53.11,null
1430,2620,2020-08-13,0-9,264,1.79,1.79,0,0.00,null
1431,2619,2020-08-13,10-19,816,5.52,5.52,0,0.00,null
1432,2618,2020-08-13,20-29,3696,25.02,25.02,0,0.00,null
1433,2617,2020-08-13,30-39,1885,12.76,12.76,2,0.66,null
1434,2616,2020-08-13,40-49,1995,13.51,13.51,4,1.31,null
1435,2615,2020-08-13,50-59,2608,17.66,17.66,16,5.25,null
1436,2614,2020-08-13,60-69,1933,13.09,13.09,41,13.44,null
1437,2613,2020-08-13,70-79,966,6.54,6.54,90,29.51,null
1438,2612,2020-08-13,80 이상,607,4.11,4.11,152,49.84,null
1439,2611,2020-08-13,여성,8016,54.27,54.27,143,46.89,null
1440,2610,2020-08-13,남성,6754,45.73,45.73,162,53.11,null
1441,2598,2020-08-12,0-9,262,1.78,1.78,0,0.00,null
1442,2597,2020-08-12,10-19,810,5.5,5.5,0,0.00,null
1443,2596,2020-08-12,20-29,3685,25.04,25.04,0,0.00,null
1444,2595,2020-08-12,30-39,1873,12.73,12.73,2,0.66,null
1445,2594,2020-08-12,40-49,1990,13.52,13.52,4,1.31,null
1446,2593,2020-08-12,50-59,2598,17.66,17.66,16,5.25,null
1447,2592,2020-08-12,60-69,1927,13.1,13.1,41,13.44,null
1448,2591,2020-08-12,70-79,964,6.55,6.55,90,29.51,null
1449,2590,2020-08-12,80 이상,605,4.11,4.11,152,49.84,null
1450,2589,2020-08-12,여성,7991,54.31,54.31,143,46.89,null
1451,2588,2020-08-12,남성,6723,45.69,45.69,162,53.11,null
1452,2576,2020-08-11,0-9,261,1.78,1.78,0,0.00,null
1453,2575,2020-08-11,10-19,803,5.48,5.48,0,0.00,null
1454,2574,2020-08-11,20-29,3681,25.11,25.11,0,0.00,null
1455,2573,2020-08-11,30-39,1862,12.7,12.7,2,0.66,null
1456,2572,2020-08-11,40-49,1978,13.49,13.49,4,1.31,null
1457,2571,2020-08-11,50-59,2586,17.64,17.64,16,5.25,null
1458,2570,2020-08-11,60-69,1925,13.13,13.13,41,13.44,null
1459,2569,2020-08-11,70-79,961,6.56,6.56,90,29.51,null
1460,2568,2020-08-11,80 이상,603,4.11,4.11,152,49.84,null
1461,2567,2020-08-11,여성,7971,54.37,54.37,143,46.89,null
1462,2566,2020-08-11,남성,6689,45.63,45.63,162,53.11,null
1463,2554,2020-08-10,0-9,261,1.78,1.78,0,0.00,null
1464,2553,2020-08-10,10-19,803,5.49,5.49,0,0.00,null
1465,2552,2020-08-10,20-29,3675,25.13,25.13,0,0.00,null
1466,2551,2020-08-10,30-39,1857,12.7,12.7,2,0.66,null
1467,2550,2020-08-10,40-49,1974,13.5,13.5,4,1.31,null
1468,2549,2020-08-10,50-59,2577,17.62,17.62,16,5.25,null
1469,2548,2020-08-10,60-69,1918,13.11,13.11,41,13.44,null
1470,2547,2020-08-10,70-79,958,6.55,6.55,90,29.51,null
1471,2546,2020-08-10,80 이상,603,4.12,4.12,152,49.84,null
1472,2545,2020-08-10,여성,7957,54.4,54.4,143,46.89,null
1473,2544,2020-08-10,남성,6669,45.6,45.6,162,53.11,null
1474,2532,2020-08-09,0-9,261,1.79,1.79,0,0.00,null
1475,2531,2020-08-09,10-19,803,5.5,5.5,0,0.00,null
1476,2530,2020-08-09,20-29,3671,25.15,25.15,0,0.00,null
1477,2529,2020-08-09,30-39,1854,12.7,12.7,2,0.66,null
1478,2528,2020-08-09,40-49,1971,13.5,13.5,4,1.31,null
1479,2527,2020-08-09,50-59,2573,17.63,17.63,16,5.25,null
1480,2526,2020-08-09,60-69,1905,13.05,13.05,41,13.44,null
1481,2525,2020-08-09,70-79,957,6.56,6.56,90,29.51,null
1482,2524,2020-08-09,80 이상,603,4.13,4.13,152,49.84,null
1483,2523,2020-08-09,여성,7943,54.41,54.41,143,46.89,null
1484,2522,2020-08-09,남성,6655,45.59,45.59,162,53.11,null
1485,2510,2020-08-08,0-9,257,1.76,1.76,0,0.00,null
1486,2509,2020-08-08,10-19,802,5.51,5.51,0,0.00,null
1487,2508,2020-08-08,20-29,3664,25.16,25.16,0,0.00,null
1488,2507,2020-08-08,30-39,1849,12.7,12.7,2,0.66,null
1489,2506,2020-08-08,40-49,1968,13.51,13.51,3,0.99,null
1490,2505,2020-08-08,50-59,2566,17.62,17.62,16,5.26,null
1491,2504,2020-08-08,60-69,1898,13.03,13.03,41,13.49,null
1492,2503,2020-08-08,70-79,957,6.57,6.57,90,29.61,null
1493,2502,2020-08-08,80 이상,601,4.13,4.13,152,50.00,null
1494,2501,2020-08-08,여성,7924,54.42,54.42,143,47.04,null
1495,2500,2020-08-08,남성,6638,45.58,45.58,161,52.96,null
1496,2488,2020-08-07,0-9,256,1.76,1.76,0,0.00,null
1497,2487,2020-08-07,10-19,801,5.52,5.52,0,0.00,null
1498,2486,2020-08-07,20-29,3657,25.19,25.19,0,0.00,null
1499,2485,2020-08-07,30-39,1845,12.71,12.71,2,0.66,null
1500,2484,2020-08-07,40-49,1964,13.53,13.53,3,0.99,null
1501,2483,2020-08-07,50-59,2556,17.6,17.6,16,5.28,null
1502,2482,2020-08-07,60-69,1885,12.98,12.98,41,13.53,null
1503,2481,2020-08-07,70-79,954,6.57,6.57,90,29.70,null
1504,2480,2020-08-07,80 이상,601,4.14,4.14,151,49.83,null
1505,2479,2020-08-07,여성,7904,54.44,54.44,143,47.19,null
1506,2478,2020-08-07,남성,6615,45.56,45.56,160,52.81,null
1507,2466,2020-08-06,0-9,256,1.77,1.77,0,0.00,null
1508,2465,2020-08-06,10-19,797,5.5,5.5,0,0.00,null
1509,2464,2020-08-06,20-29,3654,25.2,25.2,0,0.00,null
1510,2463,2020-08-06,30-39,1844,12.72,12.72,2,0.66,null
1511,2462,2020-08-06,40-49,1959,13.51,13.51,3,0.99,null
1512,2461,2020-08-06,50-59,2554,17.62,17.62,16,5.30,null
1513,2460,2020-08-06,60-69,1880,12.97,12.97,41,13.58,null
1514,2459,2020-08-06,70-79,954,6.58,6.58,90,29.80,null
1515,2458,2020-08-06,80 이상,601,4.15,4.15,150,49.67,null
1516,2457,2020-08-06,여성,7897,54.47,54.47,142,47.02,null
1517,2456,2020-08-06,남성,6602,45.53,45.53,160,52.98,null
1518,2444,2020-08-05,0-9,256,1.77,1.77,0,0.00,null
1519,2443,2020-08-05,10-19,793,5.49,5.49,0,0.00,null
1520,2442,2020-08-05,20-29,3641,25.19,25.19,0,0.00,null
1521,2441,2020-08-05,30-39,1841,12.74,12.74,2,0.66,null
1522,2440,2020-08-05,40-49,1956,13.53,13.53,3,0.99,null
1523,2439,2020-08-05,50-59,2546,17.61,17.61,16,5.30,null
1524,2438,2020-08-05,60-69,1871,12.94,12.94,41,13.58,null
1525,2437,2020-08-05,70-79,951,6.58,6.58,90,29.80,null
1526,2436,2020-08-05,80 이상,601,4.16,4.16,150,49.67,null
1527,2435,2020-08-05,여성,7888,54.57,54.57,142,47.02,null
1528,2434,2020-08-05,남성,6568,45.43,45.43,160,52.98,null
1529,2422,2020-08-04,0-9,255,1.77,1.77,0,0.00,null
1530,2421,2020-08-04,10-19,790,5.48,5.48,0,0.00,null
1531,2420,2020-08-04,20-29,3635,25.2,25.2,0,0.00,null
1532,2419,2020-08-04,30-39,1834,12.72,12.72,2,0.66,null
1533,2418,2020-08-04,40-49,1952,13.53,13.53,3,1.00,null
1534,2417,2020-08-04,50-59,2540,17.61,17.61,16,5.32,null
1535,2416,2020-08-04,60-69,1866,12.94,12.94,41,13.62,null
1536,2415,2020-08-04,70-79,950,6.59,6.59,90,29.90,null
1537,2414,2020-08-04,80 이상,601,4.17,4.17,149,49.50,null
1538,2413,2020-08-04,여성,7878,54.62,54.62,141,46.84,null
1539,2412,2020-08-04,남성,6545,45.38,45.38,160,53.16,null
1540,2400,2020-08-03,0-9,251,1.74,1.74,0,0.00,null
1541,2399,2020-08-03,10-19,785,5.46,5.46,0,0.00,null
1542,2398,2020-08-03,20-29,3629,25.22,25.22,0,0.00,null
1543,2397,2020-08-03,30-39,1829,12.71,12.71,2,0.66,null
1544,2396,2020-08-03,40-49,1946,13.52,13.52,3,1.00,null
1545,2395,2020-08-03,50-59,2536,17.62,17.62,16,5.32,null
1546,2394,2020-08-03,60-69,1864,12.95,12.95,41,13.62,null
1547,2393,2020-08-03,70-79,950,6.6,6.6,90,29.90,null
1548,2392,2020-08-03,80 이상,599,4.16,4.16,149,49.50,null
1549,2391,2020-08-03,여성,7867,54.67,54.67,141,46.84,null
1550,2390,2020-08-03,남성,6522,45.33,45.33,160,53.16,null
1551,2378,2020-08-02,0-9,249,1.73,1.73,0,0.00,null
1552,2377,2020-08-02,10-19,782,5.44,5.44,0,0.00,null
1553,2376,2020-08-02,20-29,3625,25.23,25.23,0,0.00,null
1554,2375,2020-08-02,30-39,1826,12.71,12.71,1,0.50,null
1555,2374,2020-08-02,40-49,1944,13.53,13.53,3,1.50,null
1556,2373,2020-08-02,50-59,2532,17.62,17.62,13,6.50,null
1557,2372,2020-08-02,60-69,1860,12.95,12.95,27,13.50,null
1558,2371,2020-08-02,70-79,949,6.61,6.61,60,30.00,null
1559,2370,2020-08-02,80 이상,599,4.17,4.17,96,48.00,null
1560,2369,2020-08-02,여성,7859,54.71,54.71,94,47.00,null
1561,2368,2020-08-02,남성,6507,45.29,45.29,106,53.00,null
1562,2356,2020-08-01,0-9,247,1.72,1.72,0,0.00,null
1563,2355,2020-08-01,10-19,782,5.45,5.45,0,0.00,null
1564,2354,2020-08-01,20-29,3620,25.25,25.25,0,0.00,null
1565,2353,2020-08-01,30-39,1819,12.69,12.69,2,0.66,null
1566,2352,2020-08-01,40-49,1936,13.5,13.5,3,1.00,null
1567,2351,2020-08-01,50-59,2528,17.63,17.63,16,5.32,null
1568,2350,2020-08-01,60-69,1858,12.96,12.96,41,13.62,null
1569,2349,2020-08-01,70-79,948,6.61,6.61,90,29.90,null
1570,2348,2020-08-01,80 이상,598,4.17,4.17,149,49.50,null
1571,2347,2020-08-01,여성,7850,54.76,54.76,141,46.84,null
1572,2346,2020-08-01,남성,6486,45.24,45.24,160,53.16,null
1573,2334,2020-07-31,0-9,246,1.72,1.72,0,0.00,null
1574,2333,2020-07-31,10-19,782,5.47,5.47,0,0.00,null
1575,2332,2020-07-31,20-29,3620,25.31,25.31,0,0.00,null
1576,2331,2020-07-31,30-39,1809,12.65,12.65,2,0.66,null
1577,2330,2020-07-31,40-49,1930,13.49,13.49,3,1.00,null
1578,2329,2020-07-31,50-59,2520,17.62,17.62,16,5.32,null
1579,2328,2020-07-31,60-69,1853,12.95,12.95,41,13.62,null
1580,2327,2020-07-31,70-79,947,6.62,6.62,90,29.90,null
1581,2326,2020-07-31,80 이상,598,4.18,4.18,149,49.50,null
1582,2325,2020-07-31,여성,7842,54.82,54.82,141,46.84,null
1583,2324,2020-07-31,남성,6463,45.18,45.18,160,53.16,null
1584,2312,2020-07-30,0-9,245,1.72,1.72,0,0.00,null
1585,2311,2020-07-30,10-19,782,5.48,5.48,0,0.00,null
1586,2310,2020-07-30,20-29,3615,25.33,25.33,0,0.00,null
1587,2309,2020-07-30,30-39,1796,12.59,12.59,2,0.67,null
1588,2308,2020-07-30,40-49,1922,13.47,13.47,3,1.00,null
1589,2307,2020-07-30,50-59,2516,17.63,17.63,16,5.33,null
1590,2306,2020-07-30,60-69,1850,12.97,12.97,41,13.67,null
1591,2305,2020-07-30,70-79,946,6.63,6.63,90,30.00,null
1592,2304,2020-07-30,80 이상,597,4.18,4.18,148,49.33,null
1593,2303,2020-07-30,여성,7830,54.87,54.87,141,47.00,null
1594,2302,2020-07-30,남성,6439,45.13,45.13,159,53.00,null
1595,2290,2020-07-29,0-9,245,1.72,1.72,0,0.00,null
1596,2289,2020-07-29,10-19,782,5.49,5.49,0,0.00,null
1597,2288,2020-07-29,20-29,3613,25.35,25.35,0,0.00,null
1598,2287,2020-07-29,30-39,1790,12.56,12.56,2,0.67,null
1599,2286,2020-07-29,40-49,1918,13.46,13.46,3,1.00,null
1600,2285,2020-07-29,50-59,2516,17.65,17.65,16,5.33,null
1601,2284,2020-07-29,60-69,1844,12.94,12.94,41,13.67,null
1602,2283,2020-07-29,70-79,946,6.64,6.64,90,30.00,null
1603,2282,2020-07-29,80 이상,597,4.19,4.19,148,49.33,null
1604,2281,2020-07-29,여성,7825,54.91,54.91,141,47.00,null
1605,2280,2020-07-29,남성,6426,45.09,45.09,159,53.00,null
1606,2268,2020-07-28,0-9,245,1.72,1.72,0,0.00,null
1607,2267,2020-07-28,10-19,781,5.5,5.5,0,0.00,null
1608,2266,2020-07-28,20-29,3607,25.4,25.4,0,0.00,null
1609,2265,2020-07-28,30-39,1774,12.49,12.49,2,0.67,null
1610,2264,2020-07-28,40-49,1907,13.43,13.43,3,1.00,null
1611,2263,2020-07-28,50-59,2511,17.68,17.68,16,5.33,null
1612,2262,2020-07-28,60-69,1840,12.96,12.96,41,13.67,null
1613,2261,2020-07-28,70-79,941,6.63,6.63,90,30.00,null
1614,2260,2020-07-28,80 이상,597,4.2,4.2,148,49.33,null
1615,2259,2020-07-28,여성,7809,54.98,54.98,141,47.00,null
1616,2258,2020-07-28,남성,6394,45.02,45.02,159,53.00,null
1617,2257,2020-07-27,0-9,243,1.71,1.71,0,0.00,null
1618,2256,2020-07-27,10-19,779,5.5,5.5,0,0.00,null
1619,2255,2020-07-27,20-29,3603,25.42,25.42,0,0.00,null
1620,2254,2020-07-27,30-39,1770,12.49,12.49,2,0.67,null
1621,2253,2020-07-27,40-49,1900,13.4,13.4,3,1.00,null
1622,2252,2020-07-27,50-59,2506,17.68,17.68,16,5.35,null
1623,2251,2020-07-27,60-69,1837,12.96,12.96,41,13.71,null
1624,2250,2020-07-27,70-79,940,6.63,6.63,89,29.77,null
1625,2249,2020-07-27,80 이상,597,4.21,4.21,148,49.50,null
1626,2248,2020-07-27,여성,7803,55.05,55.05,141,47.16,null
1627,2247,2020-07-27,남성,6372,44.95,44.95,158,52.84,null
1628,2235,2020-07-26,0-9,242,1.71,1.71,0,0.00,null
1629,2234,2020-07-26,10-19,778,5.5,5.5,0,0.00,null
1630,2233,2020-07-26,20-29,3598,25.43,25.43,0,0.00,null
1631,2232,2020-07-26,30-39,1763,12.46,12.46,2,0.67,null
1632,2231,2020-07-26,40-49,1897,13.41,13.41,3,1.01,null
1633,2230,2020-07-26,50-59,2505,17.7,17.7,16,5.37,null
1634,2229,2020-07-26,60-69,1835,12.97,12.97,41,13.76,null
1635,2228,2020-07-26,70-79,936,6.61,6.61,88,29.53,null
1636,2227,2020-07-26,80 이상,596,4.21,4.21,148,49.66,null
1637,2226,2020-07-26,여성,7790,55.05,55.05,140,46.98,null
1638,2225,2020-07-26,남성,6360,44.95,44.95,158,53.02,null
1639,2213,2020-07-25,0-9,242,1.72,1.72,0,0.00,null
1640,2212,2020-07-25,10-19,778,5.52,5.52,0,0.00,null
1641,2211,2020-07-25,20-29,3594,25.5,25.5,0,0.00,null
1642,2210,2020-07-25,30-39,1750,12.42,12.42,2,0.67,null
1643,2209,2020-07-25,40-49,1882,13.36,13.36,3,1.01,null
1644,2208,2020-07-25,50-59,2487,17.65,17.65,16,5.37,null
1645,2207,2020-07-25,60-69,1830,12.99,12.99,41,13.76,null
1646,2206,2020-07-25,70-79,935,6.63,6.63,88,29.53,null
1647,2205,2020-07-25,80 이상,594,4.22,4.22,148,49.66,null
1648,2204,2020-07-25,여성,7781,55.22,55.22,140,46.98,null
1649,2203,2020-07-25,남성,6311,44.78,44.78,158,53.02,null
1650,2191,2020-07-24,0-9,241,1.72,1.72,0,0.00,null
1651,2190,2020-07-24,10-19,777,5.56,5.56,0,0.00,null
1652,2189,2020-07-24,20-29,3581,25.62,25.62,0,0.00,null
1653,2188,2020-07-24,30-39,1712,12.25,12.25,2,0.67,null
1654,2187,2020-07-24,40-49,1848,13.22,13.22,3,1.01,null
1655,2186,2020-07-24,50-59,2473,17.69,17.69,16,5.37,null
1656,2185,2020-07-24,60-69,1822,13.03,13.03,41,13.76,null
1657,2184,2020-07-24,70-79,933,6.67,6.67,88,29.53,null
1658,2183,2020-07-24,80 이상,592,4.23,4.23,148,49.66,null
1659,2182,2020-07-24,여성,7764,55.54,55.54,140,46.98,null
1660,2181,2020-07-24,남성,6215,44.46,44.46,158,53.02,null
1661,2169,2020-07-23,0-9,240,1.72,1.72,0,0.00,null
1662,2168,2020-07-23,10-19,776,5.57,5.57,0,0.00,null
1663,2167,2020-07-23,20-29,3578,25.67,25.67,0,0.00,null
1664,2166,2020-07-23,30-39,1707,12.25,12.25,2,0.67,null
1665,2165,2020-07-23,40-49,1842,13.22,13.22,3,1.01,null
1666,2164,2020-07-23,50-59,2465,17.69,17.69,16,5.39,null
1667,2163,2020-07-23,60-69,1811,12.99,12.99,41,13.80,null
1668,2162,2020-07-23,70-79,929,6.67,6.67,87,29.29,null
1669,2161,2020-07-23,80 이상,590,4.23,4.23,148,49.83,null
1670,2160,2020-07-23,여성,7746,55.57,55.57,140,47.14,null
1671,2159,2020-07-23,남성,6192,44.43,44.43,157,52.86,null
1672,2147,2020-07-22,0-9,240,1.73,1.73,0,0.00,null
1673,2146,2020-07-22,10-19,772,5.56,5.56,0,0.00,null
1674,2145,2020-07-22,20-29,3559,25.64,25.64,0,0.00,null
1675,2144,2020-07-22,30-39,1704,12.28,12.28,2,0.67,null
1676,2143,2020-07-22,40-49,1834,13.21,13.21,3,1.01,null
1677,2142,2020-07-22,50-59,2453,17.67,17.67,16,5.39,null
1678,2141,2020-07-22,60-69,1802,12.98,12.98,41,13.80,null
1679,2140,2020-07-22,70-79,925,6.66,6.66,87,29.29,null
1680,2139,2020-07-22,80 이상,590,4.25,4.25,148,49.83,null
1681,2138,2020-07-22,여성,7726,55.67,55.67,140,47.14,null
1682,2137,2020-07-22,남성,6153,44.33,44.33,157,52.86,null
1683,2125,2020-07-21,0-9,240,1.74,1.74,0,0.00,null
1684,2124,2020-07-21,10-19,765,5.54,5.54,0,0.00,null
1685,2123,2020-07-21,20-29,3551,25.7,25.7,0,0.00,null
1686,2122,2020-07-21,30-39,1696,12.28,12.28,2,0.68,null
1687,2121,2020-07-21,40-49,1824,13.2,13.2,3,1.01,null
1688,2120,2020-07-21,50-59,2444,17.69,17.69,16,5.41,null
1689,2119,2020-07-21,60-69,1791,12.96,12.96,41,13.85,null
1690,2118,2020-07-21,70-79,919,6.65,6.65,87,29.39,null
1691,2117,2020-07-21,80 이상,586,4.24,4.24,147,49.66,null
1692,2116,2020-07-21,여성,7702,55.75,55.75,140,47.30,null
1693,2115,2020-07-21,남성,6114,44.25,44.25,156,52.70,null
1694,2103,2020-07-20,0-9,239,1.74,1.74,0,0.00,null
1695,2102,2020-07-20,10-19,764,5.55,5.55,0,0.00,null
1696,2101,2020-07-20,20-29,3539,25.7,25.7,0,0.00,null
1697,2100,2020-07-20,30-39,1688,12.26,12.26,2,0.68,null
1698,2099,2020-07-20,40-49,1821,13.22,13.22,3,1.01,null
1699,2098,2020-07-20,50-59,2439,17.71,17.71,16,5.41,null
1700,2097,2020-07-20,60-69,1788,12.98,12.98,41,13.85,null
1701,2096,2020-07-20,70-79,911,6.62,6.62,87,29.39,null
1702,2095,2020-07-20,80 이상,582,4.23,4.23,147,49.66,null
1703,2094,2020-07-20,여성,7682,55.78,55.78,140,47.30,null
1704,2093,2020-07-20,남성,6089,44.22,44.22,156,52.70,null
1705,2081,2020-07-19,0-9,237,1.72,1.72,0,0.00,null
1706,2080,2020-07-19,10-19,762,5.54,5.54,0,0.00,null
1707,2079,2020-07-19,20-29,3531,25.69,25.69,0,0.00,null
1708,2078,2020-07-19,30-39,1684,12.25,12.25,2,0.68,null
1709,2077,2020-07-19,40-49,1817,13.22,13.22,3,1.02,null
1710,2076,2020-07-19,50-59,2435,17.72,17.72,16,5.42,null
1711,2075,2020-07-19,60-69,1787,13,13,41,13.90,null
1712,2074,2020-07-19,70-79,911,6.63,6.63,86,29.15,null
1713,2073,2020-07-19,80 이상,581,4.23,4.23,147,49.83,null
1714,2072,2020-07-19,여성,7675,55.84,55.84,140,47.46,null
1715,2071,2020-07-19,남성,6070,44.16,44.16,155,52.54,null
1716,2059,2020-07-18,0-9,234,1.71,1.71,0,0.00,null
1717,2058,2020-07-18,10-19,760,5.54,5.54,0,0.00,null
1718,2057,2020-07-18,20-29,3527,25.72,25.72,0,0.00,null
1719,2056,2020-07-18,30-39,1674,12.21,12.21,2,0.68,null
1720,2055,2020-07-18,40-49,1814,13.23,13.23,3,1.02,null
1721,2054,2020-07-18,50-59,2432,17.74,17.74,16,5.44,null
1722,2053,2020-07-18,60-69,1781,12.99,12.99,41,13.95,null
1723,2052,2020-07-18,70-79,909,6.63,6.63,86,29.25,null
1724,2051,2020-07-18,80 이상,580,4.23,4.23,146,49.66,null
1725,2050,2020-07-18,여성,7662,55.88,55.88,139,47.28,null
1726,2049,2020-07-18,남성,6049,44.12,44.12,155,52.72,null
1727,2048,2020-07-17,0-9,231,1.69,1.69,0,0.00,null
1728,2047,2020-07-17,10-19,756,5.53,5.53,0,0.00,null
1729,2046,2020-07-17,20-29,3517,25.72,25.72,0,0.00,null
1730,2045,2020-07-17,30-39,1669,12.21,12.21,2,0.68,null
1731,2044,2020-07-17,40-49,1805,13.2,13.2,3,1.02,null
1732,2043,2020-07-17,50-59,2425,17.74,17.74,15,5.12,null
1733,2042,2020-07-17,60-69,1781,13.03,13.03,41,13.99,null
1734,2041,2020-07-17,70-79,908,6.64,6.64,86,29.35,null
1735,2040,2020-07-17,80 이상,580,4.24,4.24,146,49.83,null
1736,2039,2020-07-17,여성,7646,55.92,55.92,139,47.44,null
1737,2038,2020-07-17,남성,6026,44.08,44.08,154,52.56,null
1738,2037,2020-07-16,0-9,221,1.64,1.64,0,0.00,null
1739,2036,2020-07-16,10-19,752,5.57,5.57,0,0.00,null
1740,2035,2020-07-16,20-29,3491,25.84,25.84,0,0.00,null
1741,2034,2020-07-16,30-39,1632,12.08,12.08,2,0.69,null
1742,2033,2020-07-16,40-49,1773,13.12,13.12,3,1.03,null
1743,2032,2020-07-16,50-59,2402,17.78,17.78,15,5.15,null
1744,2031,2020-07-16,60-69,1762,13.04,13.04,41,14.09,null
1745,2030,2020-07-16,70-79,902,6.68,6.68,86,29.55,null
